mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_model__max_depth;param_model__min_samples_split;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,8300462245941163;0,06246425328171172;0,023749160766601562;0,0018936569855752875;1;10;200;{'model__max_depth': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200};-0,328328552505217;-0,29420568592501795;-0,3043027278853241;-0,2947965104406225;-0,3196268937730614;-0,30825207410584854;0,013611774736800633;541
0,03808650970458984;0,004137383804327768;0,0038512706756591796;0,000379783856887595;2;2;5;{'model__max_depth': 2, 'model__min_samples_split': 2, 'model__n_estimators': 5};-0,31333297590364784;-0,2833158301117265;-0,2877343363360432;-0,2759199013526154;-0,3047886614102115;-0,2930183410228489;0,013897056487102474;529
0,07247714996337891;0,016293721786331625;0,0036191463470458983;0,0013455762012449615;2;2;10;{'model__max_depth': 2, 'model__min_samples_split': 2, 'model__n_estimators': 10};-0,3100981772954206;-0,27850853938815334;-0,290484687627279;-0,27601948159224493;-0,30696017203474096;-0,2924142115875678;0,014072565950370786;523
0,09616384506225586;0,004092847312195866;0,003719186782836914;0,0011114270460643202;2;2;15;{'model__max_depth': 2, 'model__min_samples_split': 2, 'model__n_estimators': 15};-0,3093218904869552;-0,2814614857396402;-0,2892211694953969;-0,2747922427596651;-0,3045224517986965;-0,2918638480560708;0,013203454800657188;517
0,1240875244140625;0,0038884322707800002;0,004421615600585937;0,000945474379047244;2;2;20;{'model__max_depth': 2, 'model__min_samples_split': 2, 'model__n_estimators': 20};-0,3090587528340902;-0,2806459035786916;-0,28873239141496654;-0,2745778809411969;-0,3042473218790667;-0,2914524501296024;0,013286247710092163;509
0,1550440311431885;0,002730325145706496;0,005033731460571289;0,0008830004652795263;2;2;25;{'model__max_depth': 2, 'model__min_samples_split': 2, 'model__n_estimators': 25};-0,3107882362838828;-0,2827046571410361;-0,2883753527045034;-0,27425109108969276;-0,30313870505760104;-0,2918516084553432;0,013353079848150652;514
0,25392165184021;0,017087929252400963;0,006763839721679687;0,0010236002129781036;2;2;40;{'model__max_depth': 2, 'model__min_samples_split': 2, 'model__n_estimators': 40};-0,30980460334703613;-0,2832273628337191;-0,2884418531710108;-0,27286480680645364;-0,3019310999760291;-0,2912539452268498;0,013180461666562952;506
0,29824395179748536;0,0031155671556256656;0,007319736480712891;0,0007732539235513785;2;2;50;{'model__max_depth': 2, 'model__min_samples_split': 2, 'model__n_estimators': 50};-0,3087507714024503;-0,2834554231201121;-0,28760963606099976;-0,2728980560999974;-0,30177852502254027;-0,29089848234121995;0,012863207521941061;499
0,6030206203460693;0,03533000506994361;0,012745046615600586;0,0018866797568697431;2;2;100;{'model__max_depth': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100};-0,30795547631859344;-0,2820684589384138;-0,2869222703038355;-0,27114904000120044;-0,30117363772497624;-0,2898537766574039;0,013227871031104014;482
1,187130880355835;0,025103936596190847;0,02159872055053711;0,0008343906859934556;2;2;200;{'model__max_depth': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200};-0,30819135078953913;-0,2816773417465026;-0,286272565191744;-0,2707705289961152;-0,30032978901207036;-0,28944831514719427;0,013334473888694912;477
