locationid;pleasant;eventful;ISOPleasant;ISOEventful
RegentsParkFields;5,0;3,0;0,5303300858899104;-0,2803300858899107
RegentsParkFields;5,0;2,0;0,45710678118654735;-0,060660171779821394
RegentsParkFields;3,0;3,0;-0,1464466094067264;0,14644660940672624
RegentsParkFields;4,0;3,0;0,07322330470336298;0,17677669529663684
RegentsParkFields;5,0;3,0;0,9267766952966369;-0,030330085889910697
RegentsParkFields;5,0;4,0;0,7071067811865476;0,45710678118654763
RegentsParkFields;5,0;3,0;0,7803300858899106;0,030330085889910607
RegentsParkFields;4,0;3,0;0,42677669529663675;0,07322330470336316
RegentsParkFields;5,0;4,0;1,0;0,20710678118654754
RegentsParkFields;5,0;2,0;0,5606601717798212;-0,2500000000000001
RegentsParkFields;5,0;1,0;0,9267766952966369;0,07322330470336307
RegentsParkFields;3,0;4,0;-0,28033008588991076;0,4267766952966369
RegentsParkFields;4,0;2,0;0,3838834764831842;-0,5303300858899106
RegentsParkFields;5,0;4,0;0,7196699141100893;0,17677669529663692
RegentsParkFields;5,0;2,0;0,6035533905932737;-0,2500000000000001
RegentsParkFields;4,0;1,0;0,38388347648318427;-0,5303300858899108
RegentsParkFields;2,0;4,0;-0,13388347648318452;0,676776695296637
RegentsParkFields;4,0;2,0;0,4999999999999999;0,04289321881345256
RegentsParkFields;5,0;3,0;0,1035533905932735;-0,2500000000000001
RegentsParkFields;3,0;2,0;0,17677669529663675;-0,3232233047033631
RegentsParkFields;4,0;4,0;0,2071067811865473;0,0
RegentsParkFields;5,0;1,0;0,6767766952966368;-0,38388347648318444
RegentsParkFields;4,0;2,0;0,3535533905932736;-0,5000000000000001
RegentsParkFields;4,0;4,0;0,35355339059327356;-0,04289321881345237
RegentsParkFields;4,0;2,0;0,42677669529663687;-0,17677669529663692
RegentsParkFields;5,0;2,0;0,45710678118654746;-0,25
RegentsParkFields;5,0;2,0;0,7803300858899105;-0,42677669529663703
RegentsParkFields;5,0;4,0;0,7071067811865475;0,20710678118654754
RegentsParkFields;5,0;1,0;0,8535533905932737;-0,3535533905932738
RegentsParkFields;2,0;3,0;-0,2500000000000001;0,29289321881345254
RegentsParkFields;5,0;4,0;0,6035533905932736;0,20710678118654754
RegentsParkFields;5,0;1,0;0,9267766952966369;-0,4874368670764582
RegentsParkFields;4,0;3,0;0,7499999999999999;0,14644660940672624
RegentsParkFields;4,0;4,0;0,42677669529663687;-0,012563132923541767
RegentsParkFields;2,0;4,0;-0,20710678118654763;0,2500000000000001
RegentsParkFields;5,0;4,0;0,9267766952966369;0,030330085889910607
RegentsParkJapan;4,0;4,0;0,13388347648318433;0,13388347648318455
RegentsParkJapan;4,0;3,0;0,10355339059327368;0,0
RegentsParkJapan;4,0;3,0;0,24999999999999992;9,197388681172371e-17
RegentsParkJapan;5,0;4,0;0,24999999999999992;0,10355339059327377
RegentsParkJapan;4,0;5,0;0,28033008588991065;0,6338834764831844
RegentsParkJapan;1,0;4,0;0,04289321881345233;-0,1893398282201787
RegentsParkJapan;5,0;4,0;0,5303300858899105;0,13388347648318447
RegentsParkJapan;5,0;3,0;0,9267766952966369;0,030330085889910607
RegentsParkJapan;5,0;4,0;0,9267766952966369;0,23743686707645814
RegentsParkJapan;5,0;3,0;0,9267766952966369;-0,030330085889910697
RegentsParkJapan;5,0;5,0;0,6035533905932736;0,16421356237309517
RegentsParkJapan;4,0;3,0;0,6035533905932737;0,10355339059327368
RegentsParkJapan;5,0;5,0;0,8535533905932737;0,4142135623730951
RegentsParkJapan;5,0;4,0;0,48743686707645795;-0,5125631329235418
RegentsParkJapan;5,0;2,0;0,6035533905932736;-0,20710678118654763
RegentsParkJapan;5,0;3,0;0,9267766952966369;0,030330085889910607
RegentsParkJapan;4,0;2,0;0,5303300858899106;0,17677669529663684
RegentsParkJapan;5,0;3,0;0,5606601717798212;-0,14644660940672632
RegentsParkJapan;4,0;5,0;0,5303300858899106;-0,15900974233026818
RegentsParkJapan;5,0;5,0;1,0;0,4142135623730951
RegentsParkJapan;5,0;3,0;0,7071067811865475;0,14644660940672613
RegentsParkJapan;5,0;3,0;0,8535533905932738;0,06066017177982121
RegentsParkJapan;4,0;4,0;0,823223304703363;0,23743686707645814
RegentsParkJapan;5,0;4,0;0,6338834764831843;0,030330085889910607
RegentsParkJapan;4,0;2,0;0,3535533905932737;0,14644660940672632
RegentsParkJapan;5,0;4,0;0,7071067811865474;0,20710678118654754
RegentsParkJapan;4,0;3,0;0,6767766952966369;-0,012563132923541859
RegentsParkJapan;5,0;3,0;0,7071067811865475;-0,14644660940672632
RegentsParkJapan;1,0;2,0;-0,2928932188134526;0,10355339059327368
RegentsParkJapan;5,0;4,0;0,7803300858899106;0,2803300858899107
RegentsParkJapan;5,0;3,0;0,8535533905932737;0,20710678118654754
RegentsParkJapan;5,0;1,0;0,7071067811865475;-0,20710678118654754
RegentsParkJapan;4,0;2,0;-0,0428932188134526;-0,3106601717798213
RegentsParkJapan;3,0;3,0;-0,03033008588991079;0,07322330470336316
RegentsParkJapan;4,0;3,0;0,5303300858899106;0,07322330470336307
RegentsParkJapan;5,0;2,0;0,8535533905932737;-0,14644660940672632
RegentsParkJapan;5,0;4,0;1,0;0,3106601717798213
RegentsParkJapan;5,0;1,0;0,9267766952966369;-0,2803300858899107
RegentsParkJapan;5,0;2,0;0,7499999999999999;-0,14644660940672632
RegentsParkJapan;5,0;4,0;0,6338834764831843;0,42677669529663687
RegentsParkJapan;5,0;3,0;0,7071067811865475;-0,39644660940672644
RegentsParkJapan;4,0;3,0;0,6035533905932736;-0,14644660940672632
RegentsParkJapan;5,0;3,0;0,8535533905932737;0,10355339059327368
RegentsParkJapan;5,0;1,0;0,8535533905932737;-0,3106601717798213
RegentsParkJapan;5,0;3,0;0,6338834764831843;-0,2196699141100894
RegentsParkJapan;5,0;4,0;0,823223304703363;0,17677669529663692
RegentsParkJapan;4,0;4,0;0,573223304703363;0,23743686707645814
RegentsParkJapan;5,0;1,0;0,9267766952966369;-0,2803300858899107
RegentsParkJapan;5,0;1,0;0,9267766952966369;-0,38388347648318444
RegentsParkJapan;5,0;3,0;0,9267766952966369;-0,07322330470336316
RegentsParkJapan;5,0;1,0;0,7803300858899106;-0,2196699141100894
RegentsParkJapan;5,0;4,0;0,6338834764831843;0,09099025766973191
RegentsParkJapan;1,0;1,0;-0,7803300858899109;-0,6338834764831843
RegentsParkJapan;5,0;1,0;0,6338834764831843;-0,36611652351681573
RegentsParkJapan;5,0;2,0;0,6338834764831843;-0,5732233047033634
RegentsParkJapan;5,0;5,0;0,7071067811865476;0,12132034355964261
RegentsParkJapan;5,0;2,0;0,8535533905932737;-0,2500000000000001
RegentsParkJapan;5,0;2,0;0,5606601717798211;-0,5000000000000002
RegentsParkJapan;5,0;4,0;0,7071067811865475;0,060660171779821304
RegentsParkJapan;4,0;3,0;0,49999999999999983;0,04289321881345256
RegentsParkJapan;5,0;3,0;0,6767766952966369;0,030330085889910607
RegentsParkJapan;5,0;3,0;1,0;0,20710678118654754
RegentsParkJapan;5,0;4,0;0,8535533905932737;0,20710678118654754
RegentsParkJapan;4,0;3,0;0,6767766952966368;0,17677669529663692
RegentsParkJapan;5,0;4,0;0,6767766952966368;0,030330085889910607
RegentsParkJapan;5,0;3,0;0,8535533905932737;0,20710678118654754
RegentsParkJapan;4,0;4,0;0,45710678118654746;-0,04289321881345256
RegentsParkJapan;4,0;3,0;0,45710678118654746;0,0
RegentsParkJapan;5,0;3,0;0,5606601717798212;-0,14644660940672632
RegentsParkJapan;5,0;3,0;0,45710678118654746;9,197388681172371e-17
RegentsParkJapan;5,0;1,0;0,7803300858899105;-0,5303300858899108
RegentsParkJapan;5,0;4,0;0,7803300858899107;0,5303300858899106
RegentsParkJapan;5,0;4,0;0,9267766952966369;0,13388347648318438
RegentsParkJapan;5,0;4,0;0,9267766952966369;0,13388347648318438
RegentsParkJapan;5,0;5,0;1,0;0,4142135623730951
RegentsParkJapan;5,0;3,0;1,0;0,20710678118654754
RussellSq;4,0;4,0;0,164213562373095;0,20710678118654754
RussellSq;4,0;3,0;0,6035533905932737;-0,14644660940672632
RussellSq;4,0;1,0;0,45710678118654746;-0,14644660940672632
RussellSq;4,0;2,0;0,35355339059327356;-0,20710678118654735
RussellSq;4,0;4,0;0,45710678118654735;-0,14644660940672632
RussellSq;5,0;3,0;0,6035533905932737;0,0
RussellSq;5,0;2,0;0,7071067811865475;0,10355339059327377
RussellSq;4,0;3,0;0,5303300858899106;0,030330085889910607
RussellSq;5,0;4,0;0,6338834764831843;0,13388347648318438
RussellSq;5,0;2,0;0,5303300858899105;-0,13388347648318438
RussellSq;4,0;2,0;0,38388347648318427;-0,32322330470336325
RussellSq;4,0;2,0;0,6035533905932736;0,0
RussellSq;4,0;4,0;0,3661165235168155;-0,012563132923541859
RussellSq;4,0;3,0;0,45710678118654746;-0,14644660940672632
RussellSq;2,0;3,0;-0,18933982822017892;-0,060660171779821394
RussellSq;4,0;4,0;0,32322330470336297;0,07322330470336316
RussellSq;2,0;1,0;-0,23743686707645834;-0,030330085889910607
RussellSq;5,0;5,0;0,7803300858899106;0,1945436482630057
RussellSq;4,0;2,0;0,6035533905932736;-0,35355339059327384
RussellSq;5,0;3,0;0,7803300858899105;0,07322330470336316
RussellSq;5,0;3,0;0,7803300858899106;-0,07322330470336316
RussellSq;4,0;2,0;0,42677669529663675;-0,17677669529663684
RussellSq;3,0;3,0;-9,197388681172371e-17;9,197388681172371e-17
RussellSq;3,0;3,0;0,07322330470336302;-0,07322330470336307
RussellSq;3,0;4,0;0,323223304703363;0,030330085889910607
RussellSq;3,0;3,0;0,04289321881345233;-0,24999999999999992
RussellSq;5,0;3,0;0,9267766952966369;0,030330085889910607
RussellSq;3,0;4,0;-9,197388681172371e-17;0,25
RussellSq;5,0;2,0;0,5303300858899105;-0,2803300858899107
RussellSq;4,0;2,0;0,2803300858899105;-0,42677669529663687
RussellSq;5,0;2,0;0,7071067811865474;-0,35355339059327384
RussellSq;5,0;4,0;0,7071067811865475;0,35355339059327384
RussellSq;5,0;4,0;0,6338834764831843;-0,11611652351681563
RussellSq;5,0;5,0;0,7071067811865475;0,12132034355964261
RussellSq;5,0;3,0;1,0;0,20710678118654754
RussellSq;5,0;4,0;0,7803300858899106;-0,11611652351681563
RussellSq;4,0;3,0;0,28033008588991054;-0,07322330470336307
RussellSq;5,0;2,0;0,414213562373095;0,04289321881345256
RussellSq;5,0;1,0;0,3409902576697319;0,07322330470336312
RussellSq;5,0;3,0;0,7803300858899105;-0,2196699141100895
RussellSq;4,0;4,0;0,17677669529663675;0,42677669529663703
RussellSq;4,0;1,0;0,6767766952966369;-0,28033008588991065
RussellSq;5,0;4,0;1,0;0,3106601717798213
RussellSq;5,0;2,0;0,6338834764831843;0,2196699141100893
RussellSq;5,0;3,0;0,49999999999999983;-0,3535533905932737
RussellSq;5,0;4,0;0,6767766952966368;0,2803300858899107
RussellSq;4,0;4,0;0,3535533905932737;0,5428932188134524
RussellSq;5,0;4,0;0,7499999999999999;0,45710678118654763
RussellSq;4,0;4,0;0,28033008588991054;0,573223304703363
RussellSq;3,0;4,0;0,24999999999999992;0,35355339059327384
RussellSq;4,0;3,0;0,45710678118654746;0,2500000000000001
RussellSq;4,0;3,0;0,42677669529663687;0,17677669529663692
RussellSq;4,0;4,0;-0,14644660940672638;0,2071067811865477
RussellSq;5,0;1,0;0,9267766952966369;-0,38388347648318444
RussellSq;5,0;3,0;0,7803300858899105;0,07322330470336316
RussellSq;4,0;3,0;0,42677669529663675;0,2196699141100894
RussellSq;4,0;3,0;0,5303300858899105;0,3232233047033631
RussellSq;4,0;3,0;0,3535533905932737;-0,14644660940672624
RussellSq;5,0;3,0;0,7803300858899106;-0,07322330470336316
RussellSq;5,0;5,0;0,8535533905932737;0,5606601717798214
RussellSq;4,0;3,0;0,5303300858899106;0,17677669529663692
RussellSq;3,0;4,0;-0,3232233047033632;0,17677669529663692
RussellSq;5,0;2,0;0,48743686707645806;-0,2196699141100894
RussellSq;3,0;2,0;0,17677669529663675;-0,07322330470336316
RussellSq;4,0;3,0;0,6035533905932737;-0,14644660940672632
RussellSq;5,0;3,0;0,7071067811865474;-0,04289321881345265
RussellSq;5,0;3,0;0,38388347648318427;0,17677669529663692
RussellSq;5,0;3,0;1,0;0,0
RussellSq;5,0;3,0;0,8535533905932737;0,0
RussellSq;4,0;2,0;0,5303300858899105;-0,2803300858899107
RussellSq;4,0;4,0;0,42677669529663675;0,030330085889910697
RussellSq;4,0;3,0;0,6767766952966368;0,07322330470336316
RussellSq;4,0;3,0;-0,07322330470336334;-0,17677669529663675
RussellSq;4,0;3,0;0,4696699141100893;0,2196699141100893
RussellSq;5,0;4,0;0,42677669529663687;-0,012563132923541767
RussellSq;4,0;2,0;0,42677669529663687;-0,07322330470336316
RussellSq;4,0;4,0;0,4999999999999999;0,35355339059327384
RussellSq;4,0;2,0;0,6035533905932737;-0,20710678118654754
RussellSq;4,0;3,0;0,28033008588991054;0,030330085889910697
RussellSq;4,0;2,0;0,28033008588991054;-0,17677669529663684
RussellSq;4,0;3,0;0,3535533905932737;9,197388681172371e-17
RussellSq;5,0;1,0;0,7803300858899105;-0,38388347648318444
RussellSq;4,0;2,0;0,6035533905932737;-0,3535533905932738
RussellSq;5,0;4,0;0,5606601717798212;0,35355339059327384
RussellSq;4,0;3,0;-0,0732233047033633;-0,17677669529663675
RussellSq;5,0;2,0;0,10355339059327354;-0,35355339059327384
RussellSq;2,0;4,0;-0,17677669529663698;0,3232233047033631
RussellSq;4,0;3,0;0,28033008588991054;-0,2196699141100893
RussellSq;5,0;3,0;1,0;0,10355339059327377
RussellSq;4,0;3,0;0,2499999999999998;0,10355339059327377
RussellSq;5,0;4,0;0,6338834764831843;-0,012563132923541859
RussellSq;2,0;4,0;0,04289321881345233;0,3535533905932737
RussellSq;5,0;4,0;0,7071067811865476;0,6035533905932737
RussellSq;5,0;5,0;0,6338834764831843;0,1945436482630057
RussellSq;5,0;5,0;0,8535533905932738;0,2677669529663688
RussellSq;5,0;3,0;0,823223304703363;0,17677669529663684
RussellSq;5,0;4,0;0,7071067811865474;0,20710678118654754
RussellSq;4,0;4,0;0,573223304703363;0,38388347648318444
RussellSq;5,0;3,0;0,42677669529663687;0,17677669529663684
RussellSq;5,0;4,0;0,5303300858899106;0,2803300858899107
RussellSq;4,0;3,0;0,3838834764831843;0,13388347648318447
RussellSq;4,0;1,0;0,23743686707645806;-0,23743686707645814
RussellSq;5,0;3,0;0,7071067811865474;0,10355339059327377
RussellSq;5,0;2,0;0,8535533905932737;-0,20710678118654754
RussellSq;5,0;2,0;0,8535533905932737;-0,14644660940672632
RussellSq;5,0;3,0;0,6035533905932737;0,14644660940672632
RussellSq;5,0;3,0;0,7803300858899106;0,030330085889910607
RussellSq;3,0;4,0;-0,25000000000000006;0,5
RussellSq;5,0;3,0;0,5303300858899106;0,030330085889910607
RussellSq;4,0;3,0;0,6035533905932737;-0,2500000000000001
RussellSq;4,0;1,0;0,6035533905932737;-0,2500000000000001
RussellSq;4,0;4,0;-0,03033008588991079;-0,17677669529663675
RussellSq;5,0;3,0;0,45710678118654746;0,2500000000000001
RussellSq;4,0;4,0;-0,04289321881345251;0,35355339059327384
RussellSq;4,0;3,0;0,5303300858899106;-0,07322330470336316
RussellSq;4,0;2,0;0,2803300858899105;-0,28033008588991054
RussellSq;3,0;4,0;-0,0732233047033632;0,42677669529663687
RussellSq;4,0;2,0;0,42677669529663675;-0,2803300858899107
RussellSq;3,0;3,0;0,17677669529663678;0,17677669529663692
RussellSq;4,0;4,0;0,10355339059327358;0,5
RussellSq;4,0;3,0;0,07322330470336302;0,2803300858899106
RussellSq;5,0;2,0;0,7803300858899105;-0,17677669529663692
RussellSq;4,0;2,0;0,6035533905932737;0,0
RussellSq;5,0;3,0;0,7071067811865475;-0,14644660940672632
RussellSq;5,0;3,0;0,7071067811865474;0,0
RussellSq;5,0;4,0;0,5303300858899105;0,42677669529663687
RussellSq;4,0;4,0;0,20710678118654743;0,5
RussellSq;4,0;3,0;0,45710678118654746;-0,43933982822017886
RussellSq;5,0;3,0;0,6767766952966368;0,07322330470336307
RussellSq;5,0;4,0;0,5606601717798212;0,3106601717798213
RussellSq;4,0;4,0;0,4999999999999999;0,35355339059327384
RussellSq;4,0;1,0;0,23743686707645814;0,11611652351681571
RussellSq;3,0;4,0;-0,10355339059327386;0,20710678118654754
RussellSq;5,0;4,0;0,8535533905932737;0,20710678118654754
RussellSq;5,0;2,0;0,8535533905932737;-0,35355339059327384
RussellSq;4,0;4,0;0,13388347648318438;0,17677669529663692
RussellSq;4,0;4,0;0,14644660940672613;-0,04289321881345246
RussellSq;4,0;4,0;0,42677669529663687;0,5303300858899107
RussellSq;5,0;1,0;0,8535533905932737;-0,2500000000000001
StPaulsCross;4,0;2,0;0,060660171779821165;-0,10355339059327377
StPaulsCross;3,0;4,0;0,3661165235168155;0,38388347648318444
StPaulsCross;4,0;1,0;0,6035533905932737;-0,25
StPaulsCross;3,0;2,0;-0,04289321881345256;0,04289321881345246
StPaulsCross;4,0;5,0;-1,8394777362344743e-16;0,7071067811865476
StPaulsCross;4,0;4,0;0,28033008588991054;0,28033008588991076
StPaulsCross;1,0;4,0;-0,6338834764831843;0,5303300858899108
StPaulsCross;4,0;5,0;0,07322330470336312;0,6338834764831845
StPaulsCross;5,0;2,0;0,3838834764831842;-0,2196699141100893
StPaulsCross;4,0;4,0;0,6767766952966369;0,23743686707645814
StPaulsCross;4,0;4,0;0,3535533905932736;0,3535533905932737
StPaulsCross;4,0;4,0;0,3535533905932737;0,2500000000000001
StPaulsCross;4,0;3,0;0,3535533905932737;-0,14644660940672624
StPaulsCross;5,0;4,0;0,10355339059327358;0,0
StPaulsCross;4,0;4,0;0,5303300858899106;0,4696699141100893
StPaulsCross;4,0;4,0;0,3535533905932737;0,5000000000000001
StPaulsCross;5,0;5,0;0,7499999999999999;1,8394777362344743e-16
StPaulsCross;5,0;3,0;0,2071067811865474;9,197388681172371e-17
StPaulsCross;4,0;3,0;0,45710678118654735;-0,10355339059327377
StPaulsCross;3,0;1,0;-0,32322330470336325;-0,13388347648318438
StPaulsCross;4,0;3,0;0,6035533905932737;0,24999999999999992
StPaulsCross;4,0;4,0;0,49999999999999983;0,35355339059327384
StPaulsCross;4,0;1,0;0,6767766952966368;-0,17677669529663692
StPaulsCross;4,0;4,0;0,6035533905932736;0,20710678118654754
StPaulsCross;4,0;5,0;-0,04289321881345256;0,7071067811865476
StPaulsCross;4,0;5,0;0,28033008588991054;0,7803300858899106
StPaulsCross;4,0;4,0;0,4999999999999999;0,10355339059327377
StPaulsCross;5,0;3,0;0,8535533905932737;0,0
StPaulsCross;4,0;3,0;0,5303300858899106;0,07322330470336316
StPaulsCross;5,0;3,0;0,41421356237309487;0,1893398282201787
StPaulsCross;5,0;5,0;0,8535533905932738;0,2677669529663688
StPaulsCross;4,0;2,0;0,20710678118654743;0,04289321881345246
StPaulsCross;4,0;5,0;0,5303300858899106;0,5303300858899107
StPaulsCross;2,0;3,0;-0,3232233047033633;-0,07322330470336316
StPaulsCross;3,0;3,0;0,07322330470336302;-0,07322330470336307
StPaulsCross;4,0;4,0;0,49999999999999983;0,20710678118654754
StPaulsCross;4,0;3,0;0,45710678118654746;-0,14644660940672632
StPaulsCross;4,0;4,0;0,5;0,45710678118654763
StPaulsCross;4,0;4,0;-9,197388681172371e-17;0,0
StPaulsCross;5,0;3,0;0,7803300858899105;-0,2196699141100895
StPaulsCross;4,0;2,0;0,45710678118654746;-0,3964466094067262
StPaulsCross;2,0;3,0;-0,28033008588991076;0,3661165235168156
StPaulsCross;3,0;2,0;0,1767766952966367;-0,2803300858899107
StPaulsCross;4,0;4,0;0,38388347648318427;0,42677669529663687
StPaulsCross;5,0;4,0;0,5303300858899105;0,13388347648318447
StPaulsCross;3,0;1,0;0,14644660940672613;-0,14644660940672624
StPaulsCross;3,0;4,0;0,14644660940672605;0,14644660940672632
StPaulsCross;5,0;4,0;0,823223304703363;-0,07322330470336316
StPaulsCross;4,0;3,0;0,6767766952966369;-0,2196699141100895
StPaulsCross;4,0;3,0;0,5303300858899106;0,030330085889910607
StPaulsCross;4,0;3,0;0,030330085889910513;0,32322330470336313
StPaulsCross;4,0;1,0;0,45710678118654735;-0,603553390593274
StPaulsCross;2,0;3,0;-0,28033008588991076;0,32322330470336313
StPaulsCross;3,0;3,0;0,32322330470336297;0,07322330470336316
StPaulsCross;5,0;3,0;0,6035533905932737;0,24999999999999992
StPaulsCross;5,0;2,0;0,7071067811865475;0,04289321881345256
StPaulsCross;4,0;3,0;0,5303300858899105;0,3232233047033631
StPaulsCross;4,0;4,0;0,573223304703363;0,13388347648318438
StPaulsCross;5,0;3,0;0,6767766952966369;0,13388347648318438
StPaulsRow;2,0;2,0;-0,35355339059327395;-0,017766952966368838
StPaulsRow;3,0;2,0;0,060660171779821116;-0,14644660940672632
StPaulsRow;5,0;5,0;0,5606601717798212;0,31066017177982114
StPaulsRow;4,0;3,0;0,6767766952966368;-0,17677669529663692
StPaulsRow;4,0;4,0;0,28033008588991054;0,13388347648318447
StPaulsRow;2,0;3,0;-0,10355339059327386;0,14644660940672632
StPaulsRow;4,0;4,0;0,573223304703363;0,07322330470336316
StPaulsRow;4,0;2,0;0,49999999999999983;-0,35355339059327384
StPaulsRow;3,0;4,0;-0,21966991411008943;0,17677669529663692
StPaulsRow;4,0;3,0;0,7499999999999999;-0,20710678118654754
StPaulsRow;2,0;4,0;-0,2500000000000001;0,5428932188134525
StPaulsRow;4,0;4,0;0,3535533905932737;0,20710678118654754
StPaulsRow;5,0;4,0;0,5606601717798213;0,3106601717798213
StPaulsRow;4,0;3,0;0,5303300858899105;-0,07322330470336316
StPaulsRow;3,0;5,0;0,39644660940672616;0,6035533905932738
StPaulsRow;4,0;2,0;0,6767766952966368;-0,030330085889910697
StPaulsRow;2,0;5,0;-0,4267766952966369;0,7803300858899107
StPaulsRow;4,0;3,0;0,42677669529663687;-0,07322330470336316
StPaulsRow;3,0;4,0;-0,0732233047033632;0,42677669529663687
StPaulsRow;4,0;3,0;0,030330085889910513;0,07322330470336316
StPaulsRow;4,0;2,0;0,2071067811865473;-0,3535533905932737
StPaulsRow;4,0;2,0;0,3535533905932737;-0,10355339059327377
StPaulsRow;2,0;2,0;-0,6035533905932738;-0,25
StPaulsRow;2,0;4,0;-0,20710678118654757;0,75
StPaulsRow;4,0;4,0;0,20710678118654754;0,7928932188134525
StPaulsRow;4,0;3,0;0,17677669529663675;0,32322330470336325
StPaulsRow;5,0;2,0;0,6338834764831843;0,07322330470336316
StPaulsRow;3,0;3,0;-1,3796083021758556e-16;-0,14644660940672624
StPaulsRow;3,0;4,0;-0,17677669529663712;-0,05545635173699433
StPaulsRow;4,0;2,0;0,3838834764831844;-0,07322330470336316
StPaulsRow;4,0;4,0;0,030330085889910607;0,5732233047033631
StPaulsRow;2,0;4,0;-0,3232233047033632;0,28033008588991076
StPaulsRow;1,0;5,0;-0,41421356237309515;0,7500000000000001
StPaulsRow;4,0;4,0;0,030330085889910513;0,42677669529663687
StPaulsRow;4,0;4,0;0,2803300858899106;0,2803300858899107
StPaulsRow;2,0;1,0;-0,17677669529663692;0,07322330470336316
StPaulsRow;3,0;3,0;0,17677669529663684;0,13388347648318447
StPaulsRow;4,0;3,0;-0,08578643762690506;-0,14644660940672624
StPaulsRow;5,0;4,0;0,10355339059327358;0,04289321881345256
StPaulsRow;4,0;3,0;0,3535533905932737;9,197388681172371e-17
StPaulsRow;2,0;3,0;-0,35355339059327384;0,25
StPaulsRow;2,0;2,0;-0,2803300858899109;-0,7196699141100894
StPaulsRow;4,0;4,0;0,20710678118654743;0,35355339059327384
StPaulsRow;5,0;4,0;0,5606601717798211;0,060660171779821304
StPaulsRow;4,0;3,0;0,13388347648318438;0,32322330470336313
StPaulsRow;3,0;3,0;0,13388347648318427;0,11611652351681553
StPaulsRow;4,0;3,0;0,17677669529663675;-0,2196699141100894
StPaulsRow;2,0;4,0;0,14644660940672616;0,25
TateModern;5,0;5,0;0,5606601717798212;0,45710678118654763
TateModern;4,0;4,0;0,6035533905932737;0,45710678118654746
TateModern;4,0;3,0;0,5;-0,04289321881345256
TateModern;4,0;4,0;0,13388347648318427;-0,07322330470336316
TateModern;5,0;4,0;0,823223304703363;0,2803300858899107
TateModern;4,0;5,0;-0,11611652351681563;0,676776695296637
TateModern;4,0;3,0;0,07322330470336298;-0,07322330470336307
TateModern;4,0;4,0;0,17677669529663684;0,8232233047033631
TateModern;5,0;4,0;0,5303300858899105;0,42677669529663687
TateModern;4,0;4,0;0,3838834764831844;0,5303300858899108
TateModern;4,0;5,0;0,6035533905932737;0,5606601717798214
TateModern;4,0;3,0;0,49999999999999983;0,0
TateModern;4,0;4,0;0,5303300858899106;0,38388347648318444
TateModern;4,0;4,0;-0,0732233047033632;0,42677669529663703
TateModern;5,0;4,0;0,6035533905932736;0,20710678118654754
TateModern;5,0;3,0;0,3106601717798212;0,14644660940672624
TateModern;5,0;3,0;0,414213562373095;0,20710678118654743
TateModern;4,0;4,0;0,49999999999999983;0,0
TateModern;4,0;3,0;0,39644660940672616;0,14644660940672632
TateModern;4,0;2,0;0,3535533905932736;-0,20710678118654754
TateModern;5,0;3,0;0,5606601717798211;0,04289321881345237
TateModern;5,0;5,0;0,6338834764831844;0,7803300858899106
TateModern;5,0;4,0;0,4874368670764582;0,8232233047033631
TateModern;4,0;4,0;0,17677669529663675;0,573223304703363
TateModern;5,0;4,0;0,8535533905932737;0,35355339059327384
TateModern;4,0;2,0;0,3535533905932736;0,04289321881345237
TateModern;5,0;3,0;0,4874368670764581;0,2803300858899106
TateModern;4,0;4,0;0,2803300858899105;0,03033008588991079
TateModern;3,0;4,0;0,10355339059327368;0,14644660940672632
TateModern;4,0;4,0;0,5303300858899106;0,42677669529663703
TateModern;3,0;4,0;-0,17677669529663698;0,32322330470336325
TateModern;5,0;4,0;0,8535533905932737;0,45710678118654763
TateModern;5,0;4,0;0,7071067811865476;0,3964466094067263
TateModern;4,0;4,0;0,6767766952966368;0,17677669529663692
TateModern;5,0;3,0;0,5606601717798212;0,14644660940672624
TateModern;5,0;3,0;0,3838834764831842;-0,03033008588991079
TateModern;3,0;4,0;-0,030330085889910742;0,5732233047033631
TateModern;3,0;4,0;-0,03033008588991079;0,42677669529663703
TateModern;4,0;3,0;0,42677669529663675;0,17677669529663692
TateModern;3,0;3,0;-1,8394777362344743e-16;0,0
TateModern;4,0;2,0;0,10355339059327363;-0,25
TateModern;4,0;4,0;0,6035533905932736;0,10355339059327377
TateModern;5,0;4,0;0,10355339059327358;0,0
TateModern;4,0;3,0;0,45710678118654746;-0,29289321881345254
TateModern;4,0;3,0;0,6035533905932737;-0,14644660940672632
TateModern;4,0;4,0;0,2071067811865475;0,10355339059327386
TateModern;5,0;3,0;0,6767766952966368;0,17677669529663692
TateModern;4,0;3,0;0,28033008588991054;0,32322330470336313
TateModern;5,0;4,0;0,5606601717798212;0,6035533905932738
TateModern;5,0;3,0;0,8535533905932737;0,06066017177982121
TateModern;4,0;4,0;0,030330085889910607;0,8232233047033632
TateModern;5,0;4,0;0,45710678118654746;0,5
TateModern;2,0;5,0;-0,42677669529663687;0,6338834764831845
TateModern;3,0;1,0;0,10355339059327358;-0,3964466094067262
TateModern;3,0;3,0;-0,17677669529663698;0,2196699141100895
TateModern;2,0;4,0;-0,20710678118654757;0,75
TateModern;3,0;5,0;0,07322330470336307;0,7803300858899107
TateModern;4,0;4,0;0,5303300858899106;0,5303300858899106
TateModern;5,0;4,0;0,7071067811865476;0,5
TateModern;5,0;4,0;0,6338834764831843;0,676776695296637
