locationid;sessionid;groupid;recordid;start_time;end_time;latitude;longitude;language;survey_version;ssi01;ssi02;ssi03;ssi04;pleasant;chaotic;vibrant;uneventful;calm;annoying;eventful;monotonous;sss01;sss02;sss03;sss04;sss05;who01;who02;who03;who04;who05;who_sum;age00;gen00;edu00;eth00;occ00;eth00_other;occ00_other;misc03;misc03_other;misc01;use00;uni00;recordinglength;lzeq_l;lzeq_min;lzeq_max;lzeq_l5;lzeq_l10;lzeq_l50;lzeq_l90;lzeq_l95;lceq_l(c);lceq_min(c);lceq_max(c);lceq_l5(c);lceq_l10(c);lceq_l50(c);lceq_l90(c);lceq_l95(c);laeq_l(a);laeq_min(a);laeq_max(a);laeq_l5(a);laeq_l10(a);laeq_l50(a);laeq_l90(a);laeq_l95(a);n_n5;n_min;n_max;n_n10;n_n50;n_n90;n_n95;s_s;s_min;s_max;s_s5;s_s10;s_s50;s_s90;s_s95;r_r;r_min;r_max;r_r5;r_r10;r_r50;r_r90;r_r95;t_tonalityhms;t_min;t_max;t_t5;t_t10;t_t50;t_t90;t_t95;fs_f;fs_min;fs_max;fs_f5;fs_f10;fs_f50;fs_f90;fs_f95;i_i;i_min;i_max;i_i5;i_i10;i_i50;i_i90;i_i95;sil4_sil(rms);sil4_sil(av);sil4_min;sil4_max;sil4_sil5;sil4_sil10;sil4_sil50;sil4_sil90;sil4_sil95;ra_cp;ra_min;ra_max;ra_cp5;ra_cp10;ra_cp50;ra_cp90;ra_cp95;thd_thd;thd_min;thd_max;thd_l5;thd_l10;thd_l50;thd_l90;thd_l95;ISOPleasant;ISOEventful
SanMarco;SanMarco1;AM02;17;2019-02-28 12:19:34;2019-02-28 12:22:41;45,433663;12,339658;ita;itaSSIDv1;3,0;2,0;4,0;4,0;4,0;3,0;4,0;3,0;4,0;2,0;4,0;2,0;4,0;3,0;3,0;2,0;5,0;3,0;2,0;2,0;1,0;3,0;44,0;;Female;UniversityGraduate;White;Employed;;;Tourist;;;Leaving;Couple;30,51;72,47;68,54;77,65;74,71;74,03;72,25;70,34;69,8;72,37;68,35;77,64;74,61;73,94;72,15;70,22;69,66;69,69;64,13;75,87;72,61;71,68;69,2;66,74;65,85;27,7;0,0;34,5;26,1;22,1;18,9;18,1;2,04;0,0;3,17;2,44;2,32;2,01;1,8;1,76;0,0428;0,0174;0,218;0,0678;0,0562;0,039;0,0294;0,0265;0,423;0,0;2,41;1,18;0,826;0,316;0,104;0,0687;0,0214;0,00927;0,0577;0,0367;0,0334;0,0196;0,0122;0,0112;0,335;0,181;0,817;0,482;0,424;0,324;0,262;0,243;62,23;61,21;55,49;68,28;65,57;64,18;61,1;58,2;57,38;13,8;1,58;52,5;25,6;21,8;12,7;7,17;5,96;-0,76;-7,89;56,66;43,57;36,85;9,35;-5,98;-6,65;0,42677669529663687;0,17677669529663692
SanMarco;SanMarco1;AM02;18;2019-02-28 12:10:26;2019-02-28 12:18:42;45,433663;12,339658;ita;itaSSIDv1;1,0;1,0;4,0;3,0;4,0;3,0;4,0;4,0;5,0;2,0;3,0;3,0;5,0;5,0;4,0;3,0;4,0;1,0;3,0;2,0;4,0;3,0;52,0;;Female;UniversityGraduate;White;Unemployed;;;Tourist;;;Staying;Couple;30,51;72,47;68,54;77,65;74,71;74,03;72,25;70,34;69,8;72,37;68,35;77,64;74,61;73,94;72,15;70,22;69,66;69,69;64,13;75,87;72,61;71,68;69,2;66,74;65,85;27,7;0,0;34,5;26,1;22,1;18,9;18,1;2,04;0,0;3,17;2,44;2,32;2,01;1,8;1,76;0,0428;0,0174;0,218;0,0678;0,0562;0,039;0,0294;0,0265;0,423;0,0;2,41;1,18;0,826;0,316;0,104;0,0687;0,0214;0,00927;0,0577;0,0367;0,0334;0,0196;0,0122;0,0112;0,335;0,181;0,817;0,482;0,424;0,324;0,262;0,243;62,23;61,21;55,49;68,28;65,57;64,18;61,1;58,2;57,38;13,8;1,58;52,5;25,6;21,8;12,7;7,17;5,96;-0,76;-7,89;56,66;43,57;36,85;9,35;-5,98;-6,65;0,42677669529663675;-0,17677669529663675
SanMarco;SanMarco1;ML101;22;2019-02-28 12:18:50;2019-02-28 12:33:08;45,433663;12,339658;ita;itaSSIDv1;1,0;1,0;4,0;2,0;3,0;4,0;4,0;4,0;2,0;2,0;4,0;2,0;4,0;4,0;3,0;4,0;4,0;3,0;3,0;2,0;2,0;4,0;56,0;;Male;HighSchoolGraduate;White;Employed;;;Local;;;PassingThrough;Couple;30,55;74,35;68,72;79,83;77,38;76,36;73,75;71,7;70,94;74,04;68,18;79,77;77,28;76,2;73,35;71,15;70,19;71,33;63,86;79,35;75,09;73,77;70,51;67,54;66,29;29,8;0,0;37,2;28,0;23,2;19,7;18,1;2,04;0,0;3,43;2,49;2,35;1,99;1,8;1,75;0,0432;0,0184;0,184;0,0652;0,0584;0,0402;0,0289;0,0267;0,441;0,0;3,03;1,14;0,817;0,333;0,134;0,0984;0,0367;0,00988;0,101;0,0836;0,0718;0,0307;0,0175;0,0141;0,362;0,209;0,91;0,517;0,466;0,349;0,265;0,247;63,5;62,02;55,29;70,45;66,46;65,18;61,97;59,15;57,69;16,1;1,36;78,5;34,9;28,1;13,7;7,24;5,8;-0,36;-6,39;58,58;47,46;37,49;9,49;-3,97;-4,63;0,10355339059327368;0,29289321881345237
SanMarco;SanMarco1;ML101;23;2019-02-28 12:22:45;2019-02-28 12:31:33;45,433663;12,339658;ita;itaSSIDv1;1,0;1,0;4,0;1,0;3,0;3,0;4,0;3,0;2,0;3,0;4,0;2,0;3,0;4,0;4,0;4,0;4,0;3,0;4,0;3,0;1,0;4,0;60,0;;Female;SomeHighSchool;White;Retired;;;Local;;;PassingThrough;Couple;30,55;74,35;68,72;79,83;77,38;76,36;73,75;71,7;70,94;74,04;68,18;79,77;77,28;76,2;73,35;71,15;70,19;71,33;63,86;79,35;75,09;73,77;70,51;67,54;66,29;29,8;0,0;37,2;28,0;23,2;19,7;18,1;2,04;0,0;3,43;2,49;2,35;1,99;1,8;1,75;0,0432;0,0184;0,184;0,0652;0,0584;0,0402;0,0289;0,0267;0,441;0,0;3,03;1,14;0,817;0,333;0,134;0,0984;0,0367;0,00988;0,101;0,0836;0,0718;0,0307;0,0175;0,0141;0,362;0,209;0,91;0,517;0,466;0,349;0,265;0,247;63,5;62,02;55,29;70,45;66,46;65,18;61,97;59,15;57,69;16,1;1,36;78,5;34,9;28,1;13,7;7,24;5,8;-0,36;-6,39;58,58;47,46;37,49;9,49;-3,97;-4,63;0,07322330470336298;0,32322330470336325
SanMarco;SanMarco1;ML104;24;2019-02-28 12:58:00;2019-02-28 13:08:00;45,433663;12,339658;ita;itaSSIDv1;1,0;2,0;4,0;4,0;4,0;4,0;4,0;3,0;2,0;2,0;4,0;2,0;4,0;4,0;3,0;4,0;4,0;4,0;3,0;3,0;3,0;4,0;68,0;;Female;TradeTechVocation;White;Student;;;Tourist;;;PassingThrough;Couple;63,36;72,91;67,47;81,02;76,66;75,09;71,91;69,45;68,72;72,75;67,12;81,03;76,6;74,96;71,69;69,23;68,47;69,57;62,24;79,52;74,36;72,74;67,64;64,9;64,2;28,5;0,0;39,0;26,1;20,5;17,4;16,5;1,98;0,0;3,21;2,38;2,26;1,94;1,75;1,7;0,0431;0,0179;0,449;0,0655;0,0569;0,0384;0,0281;0,0257;0,386;0,0;2,06;1,02;0,778;0,311;0,108;0,0729;0,0259;0,00541;0,128;0,0531;0,0454;0,0222;0,00925;0,00777;0,351;0,0848;1,05;0,544;0,478;0,333;0,254;0,226;61,66;59,92;53,24;70,68;65,54;64,07;59,37;56,4;55,63;13,6;0,79;82,7;31,0;24,5;11,3;5,83;4,74;-1,28;-10,54;59,37;45,09;35,56;10,22;-7,86;-8,63;0,20710678118654743;0,39644660940672616
SanMarco;SanMarco1;ML104;25;2019-02-28 12:58:00;2019-02-28 13:08:00;45,433663;12,339658;ita;itaSSIDv1;1,0;2,0;4,0;4,0;5,0;3,0;4,0;4,0;4,0;3,0;4,0;2,0;4,0;4,0;3,0;2,0;5,0;4,0;2,0;3,0;1,0;3,0;52,0;;Male;TradeTechVocation;White;Student;;;Tourist;;;;;63,36;72,91;67,47;81,02;76,66;75,09;71,91;69,45;68,72;72,75;67,12;81,03;76,6;74,96;71,69;69,23;68,47;69,57;62,24;79,52;74,36;72,74;67,64;64,9;64,2;28,5;0,0;39,0;26,1;20,5;17,4;16,5;1,98;0,0;3,21;2,38;2,26;1,94;1,75;1,7;0,0431;0,0179;0,449;0,0655;0,0569;0,0384;0,0281;0,0257;0,386;0,0;2,06;1,02;0,778;0,311;0,108;0,0729;0,0259;0,00541;0,128;0,0531;0,0454;0,0222;0,00925;0,00777;0,351;0,0848;1,05;0,544;0,478;0,333;0,254;0,226;61,66;59,92;53,24;70,68;65,54;64,07;59,37;56,4;55,63;13,6;0,79;82,7;31,0;24,5;11,3;5,83;4,74;-1,28;-10,54;59,37;45,09;35,56;10,22;-7,86;-8,63;0,42677669529663664;0,07322330470336316
SanMarco;SanMarco1;ML105;26;2019-02-28 13:04:32;2019-02-28 13:12:06;45,433663;12,339658;ita;itaSSIDv1;1,0;1,0;5,0;3,0;5,0;4,0;5,0;2,0;2,0;1,0;4,0;1,0;4,0;4,0;3,0;3,0;4,0;4,0;2,0;4,0;3,0;4,0;68,0;;Female;PostgraduateDegree;White;Student;;;Tourist;;No;Staying;Couple;30,51;71,81;69,32;77,14;73,81;73,37;71,44;70,24;69,99;71,65;69,09;77,03;73,65;73,23;71,28;70,02;69,75;67,62;63,4;73,48;70,56;69,89;66,99;65,19;64,7;23,5;0,0;28,3;22,5;19,4;17,6;17,1;1,85;0,0;3,14;2,16;2,07;1,83;1,66;1,63;0,0431;0,0193;0,112;0,0658;0,0574;0,0414;0,0293;0,0269;0,317;0,0;1,47;0,788;0,623;0,248;0,0896;0,063;0,0236;0,0106;0,0519;0,0405;0,0379;0,0223;0,0134;0,012;0,337;0,184;1,01;0,505;0,445;0,323;0,26;0,237;59,09;58,39;54,67;64,39;61,84;61,13;57,94;56,35;56,02;12,9;0,699;58,2;26,1;22,3;11,4;5,95;4,91;-1,21;-11,48;58,02;40,65;31,49;8,2;-8,47;-9,75;0,5606601717798212;0,6464466094067263
SanMarco;SanMarco1;ML111;27;2019-02-28 14:01:11;2019-02-28 14:07:11;45,433663;12,339658;ita;itaSSIDv1;2,0;3,0;3,0;2,0;4,0;4,0;4,0;2,0;2,0;1,0;4,0;1,0;5,0;4,0;3,0;1,0;3,0;2,0;1,0;1,0;0,0;4,0;32,0;;Female;SomeCollege;White;Student;;;Tourist;;;;;122,15;68,86;65,61;81,15;70,9;70,01;68,23;67,06;66,79;68,54;65,24;81,1;70,68;69,74;67,86;66,63;66,35;64,8;59,57;81,08;67,72;66,44;63,42;61,47;60,98;20,0;0,0;39,1;18,5;15,7;14,0;13,7;1,83;0,0;3,21;2,12;2,01;1,8;1,67;1,64;0,0363;0,0147;0,213;0,0523;0,0471;0,0347;0,0261;0,024;0,194;0,0;3,63;0,568;0,38;0,109;0,024;0,014;0,0186;0,00452;0,0916;0,0419;0,0307;0,0148;0,00848;0,00712;0,359;0,215;1,29;0,535;0,466;0,338;0,275;0,26;56,68;55,25;50,81;68,84;59,69;58,06;54,86;52,83;52,35;11,0;0,59;85,3;22,9;18,3;9,48;4,96;4,07;-0,93;-9,06;55,25;38,51;29,51;7,95;-6,62;-7,6;0,3838834764831843;0,573223304703363
SanMarco;SanMarco1;ML111;28;2019-02-28 14:01:11;2019-02-28 14:07:11;45,433663;12,339658;ita;itaSSIDv1;2,0;1,0;1,0;2,0;4,0;2,0;4,0;4,0;3,0;1,0;3,0;1,0;4,0;3,0;2,0;1,0;3,0;3,0;3,0;5,0;4,0;4,0;76,0;;Male;SomeCollege;White;Student;;;Tourist;;No;;;122,15;68,86;65,61;81,15;70,9;70,01;68,23;67,06;66,79;68,54;65,24;81,1;70,68;69,74;67,86;66,63;66,35;64,8;59,57;81,08;67,72;66,44;63,42;61,47;60,98;20,0;0,0;39,1;18,5;15,7;14,0;13,7;1,83;0,0;3,21;2,12;2,01;1,8;1,67;1,64;0,0363;0,0147;0,213;0,0523;0,0471;0,0347;0,0261;0,024;0,194;0,0;3,63;0,568;0,38;0,109;0,024;0,014;0,0186;0,00452;0,0916;0,0419;0,0307;0,0148;0,00848;0,00712;0,359;0,215;1,29;0,535;0,466;0,338;0,275;0,26;56,68;55,25;50,81;68,84;59,69;58,06;54,86;52,83;52,35;11,0;0,59;85,3;22,9;18,3;9,48;4,96;4,07;-0,93;-9,06;55,25;38,51;29,51;7,95;-6,62;-7,6;0,6035533905932736;0,04289321881345256
SanMarco;SanMarco1;ML111;29;2019-02-28 14:01:11;2019-02-28 14:07:11;45,433663;12,339658;ita;itaSSIDv1;2,0;2,0;3,0;2,0;5,0;2,0;3,0;3,0;3,0;1,0;5,0;1,0;4,0;4,0;3,0;4,0;4,0;3,0;3,0;3,0;2,0;3,0;56,0;;Female;HighSchoolGraduate;White;Student;;;Tourist;;;Arriving;Group;122,15;68,86;65,61;81,15;70,9;70,01;68,23;67,06;66,79;68,54;65,24;81,1;70,68;69,74;67,86;66,63;66,35;64,8;59,57;81,08;67,72;66,44;63,42;61,47;60,98;20,0;0,0;39,1;18,5;15,7;14,0;13,7;1,83;0,0;3,21;2,12;2,01;1,8;1,67;1,64;0,0363;0,0147;0,213;0,0523;0,0471;0,0347;0,0261;0,024;0,194;0,0;3,63;0,568;0,38;0,109;0,024;0,014;0,0186;0,00452;0,0916;0,0419;0,0307;0,0148;0,00848;0,00712;0,359;0,215;1,29;0,535;0,466;0,338;0,275;0,26;56,68;55,25;50,81;68,84;59,69;58,06;54,86;52,83;52,35;11,0;0,59;85,3;22,9;18,3;9,48;4,96;4,07;-0,93;-9,06;55,25;38,51;29,51;7,95;-6,62;-7,6;0,6338834764831843;0,2803300858899107
SanMarco;SanMarco1;ML111;30;2019-02-28 13:49:01;2019-02-28 14:09:42;45,433663;12,339658;ita;itaSSIDv1;2,0;2,0;3,0;2,0;4,0;3,0;5,0;1,0;3,0;1,0;5,0;1,0;4,0;4,0;2,0;1,0;4,0;4,0;1,0;1,0;1,0;4,0;44,0;;Male;HighSchoolGraduate;White;Student;;;Tourist;;;Arriving;Group;122,15;68,86;65,61;81,15;70,9;70,01;68,23;67,06;66,79;68,54;65,24;81,1;70,68;69,74;67,86;66,63;66,35;64,8;59,57;81,08;67,72;66,44;63,42;61,47;60,98;20,0;0,0;39,1;18,5;15,7;14,0;13,7;1,83;0,0;3,21;2,12;2,01;1,8;1,67;1,64;0,0363;0,0147;0,213;0,0523;0,0471;0,0347;0,0261;0,024;0,194;0,0;3,63;0,568;0,38;0,109;0,024;0,014;0,0186;0,00452;0,0916;0,0419;0,0307;0,0148;0,00848;0,00712;0,359;0,215;1,29;0,535;0,466;0,338;0,275;0,26;56,68;55,25;50,81;68,84;59,69;58,06;54,86;52,83;52,35;11,0;0,59;85,3;22,9;18,3;9,48;4,96;4,07;-0,93;-9,06;55,25;38,51;29,51;7,95;-6,62;-7,6;0,6035533905932737;0,7071067811865476
SanMarco;SanMarco1;ML130;31;2019-02-28 14:18:37;2019-02-28 14:40:16;45,433663;12,339658;ita;itaSSIDv1;1,0;1,0;4,0;1,0;4,0;3,0;4,0;1,0;3,0;1,0;4,0;1,0;4,0;4,0;3,0;3,0;3,0;4,0;3,0;3,0;1,0;4,0;60,0;;Female;HighSchoolGraduate;White;Student;;;Tourist;;;;;30,85;70,34;66,38;79,59;73,16;72,14;69,9;67,98;67,46;70,12;66,06;79,57;73,06;71,98;69,63;67,66;67,15;66,8;60,86;77,22;70,59;69,24;65,67;63,26;62,61;22,6;0,0;35,0;21,1;17,5;15,3;14,7;1,89;0,0;3,63;2,33;2,16;1,85;1,66;1,63;0,0371;0,0197;0,0887;0,0552;0,0496;0,0363;0,0273;0,0252;0,262;0,0;2,17;0,779;0,554;0,172;0,0543;0,0335;0,0312;0,0109;0,15;0,112;0,0795;0,0199;0,0127;0,0117;0,374;0,219;1,29;0,603;0,469;0,344;0,272;0,253;59,01;57,43;52,37;67,84;62,15;60,87;57,03;54,51;54,05;13,3;1,16;91,1;31,0;23,0;10,9;5,87;4,92;-1,38;-7,95;58,11;39,58;33,87;9,18;-5,73;-6,24;0,5303300858899106;0,5303300858899108
SanMarco;SanMarco1;ML130;32;2019-02-28 14:18:37;2019-02-28 14:40:16;45,433663;12,339658;ita;itaSSIDv1;3,0;4,0;5,0;3,0;2,0;5,0;3,0;2,0;1,0;3,0;4,0;1,0;3,0;4,0;3,0;3,0;3,0;1,0;0,0;2,0;1,0;0,0;16,0;;Male;SomeHighSchool;White;Employed;;;Tourist;;;Leaving;Group;30,85;70,34;66,38;79,59;73,16;72,14;69,9;67,98;67,46;70,12;66,06;79,57;73,06;71,98;69,63;67,66;67,15;66,8;60,86;77,22;70,59;69,24;65,67;63,26;62,61;22,6;0,0;35,0;21,1;17,5;15,3;14,7;1,89;0,0;3,63;2,33;2,16;1,85;1,66;1,63;0,0371;0,0197;0,0887;0,0552;0,0496;0,0363;0,0273;0,0252;0,262;0,0;2,17;0,779;0,554;0,172;0,0543;0,0335;0,0312;0,0109;0,15;0,112;0,0795;0,0199;0,0127;0,0117;0,374;0,219;1,29;0,603;0,469;0,344;0,272;0,253;59,01;57,43;52,37;67,84;62,15;60,87;57,03;54,51;54,05;13,3;1,16;91,1;31,0;23,0;10,9;5,87;4,92;-1,38;-7,95;58,11;39,58;33,87;9,18;-5,73;-6,24;-0,25;0,6464466094067263
SanMarco;SanMarco1;ML131;33;2019-02-28 14:40:21;2019-02-28 14:53:23;45,433663;12,339658;ita;itaSSIDv1;2,0;2,0;4,0;1,0;3,0;4,0;4,0;2,0;1,0;3,0;4,0;2,0;2,0;2,0;4,0;4,0;3,0;2,0;2,0;1,0;2,0;1,0;32,0;;Female;SomeCollege;White;Student;;;Other;Cittadino;;Arriving;Couple;120,53;72,0;67,52;81,73;74,9;73,8;71,38;69,74;69,4;71,84;67,29;81,73;74,76;73,64;71,21;69,55;69,2;69,49;62,89;80,15;72,76;71,62;68,66;66,38;65,82;26,8;0,0;37,9;25,1;21,1;18,3;17,7;2,09;0,0;4,77;2,56;2,39;2,04;1,83;1,78;0,0405;0,0168;0,109;0,0594;0,0538;0,0388;0,0292;0,0269;0,327;0,0;2,35;0,851;0,641;0,257;0,0883;0,0616;0,0228;0,0068;0,194;0,0544;0,0369;0,0171;0,00988;0,00883;0,357;0,203;1,26;0,518;0,449;0,34;0,276;0,262;61,67;60,59;54,86;69,8;64,66;63,46;60,43;58,09;57,36;12,9;1,03;88,2;25,4;21,1;11,4;6,2;5,12;-0,95;-7,67;56,38;44,77;35,22;14,6;-0,2;-1,9;-0,0732233047033632;0,5732233047033631
SanMarco;SanMarco1;ML131;34;2019-02-28 14:35:47;2019-02-28 14:53:13;45,433663;12,339658;ita;itaSSIDv1;2,0;2,0;3,0;2,0;4,0;4,0;4,0;4,0;4,0;3,0;3,0;1,0;4,0;4,0;3,0;5,0;5,0;4,0;3,0;4,0;4,0;4,0;76,0;;Female;SomeCollege;White;Student;;;Local;;;Arriving;Couple;120,53;72,0;67,52;81,73;74,9;73,8;71,38;69,74;69,4;71,84;67,29;81,73;74,76;73,64;71,21;69,55;69,2;69,49;62,89;80,15;72,76;71,62;68,66;66,38;65,82;26,8;0,0;37,9;25,1;21,1;18,3;17,7;2,09;0,0;4,77;2,56;2,39;2,04;1,83;1,78;0,0405;0,0168;0,109;0,0594;0,0538;0,0388;0,0292;0,0269;0,327;0,0;2,35;0,851;0,641;0,257;0,0883;0,0616;0,0228;0,0068;0,194;0,0544;0,0369;0,0171;0,00988;0,00883;0,357;0,203;1,26;0,518;0,449;0,34;0,276;0,262;61,67;60,59;54,86;69,8;64,66;63,46;60,43;58,09;57,36;12,9;1,03;88,2;25,4;21,1;11,4;6,2;5,12;-0,95;-7,67;56,38;44,77;35,22;14,6;-0,2;-1,9;0,3232233047033629;0,11611652351681553
SanMarco;SanMarco1;ML133;35;2019-02-28 15:04:15;2019-02-28 15:10:36;45,433663;12,339658;ita;itaSSIDv1;1,0;2,0;4,0;1,0;2,0;5,0;3,0;2,0;1,0;3,0;4,0;2,0;3,0;4,0;3,0;4,0;4,0;2,0;2,0;3,0;1,0;4,0;48,0;;Female;SomeHighSchool;White;Employed;;;Tourist;;;;Group;60,59;72,64;67,69;80,13;76,35;75,46;71,03;69,43;69,0;72,16;67,38;80,05;75,74;74,9;70,63;69,02;68,58;67,07;61,16;78,08;71,5;69,41;65,29;63,15;62,55;24,4;0,0;39,3;22,4;18,3;15,7;15,2;1,87;0,0;3,18;2,26;2,12;1,84;1,66;1,59;0,0384;0,018;0,133;0,0597;0,0516;0,0364;0,0266;0,0247;0,246;0,0;3,15;0,732;0,545;0,164;0,0492;0,0341;0,0228;0,00601;0,154;0,0974;0,0528;0,0147;0,00746;0,00703;0,344;0,187;1,05;0,538;0,459;0,322;0,255;0,241;59,13;57,2;52,11;70,31;63,14;60,81;56,78;54,16;53,49;11,9;0,345;77,4;29,7;20,9;9,5;5,08;4,2;-2,92;-9,3;62,85;41,81;31,79;9,19;-5,72;-7,6;-0,32322330470336313;0,5732233047033631
SanMarco;SanMarco1;ML133;36;2019-02-28 15:04:15;2019-02-28 15:10:36;45,433663;12,339658;ita;itaSSIDv1;1,0;1,0;3,0;3,0;4,0;4,0;5,0;4,0;2,0;2,0;4,0;2,0;4,0;4,0;2,0;5,0;5,0;4,0;3,0;4,0;4,0;5,0;80,0;;Female;SomeHighSchool;White;Employed;;;Tourist;;;;Group;60,59;72,64;67,69;80,13;76,35;75,46;71,03;69,43;69,0;72,16;67,38;80,05;75,74;74,9;70,63;69,02;68,58;67,07;61,16;78,08;71,5;69,41;65,29;63,15;62,55;24,4;0,0;39,3;22,4;18,3;15,7;15,2;1,87;0,0;3,18;2,26;2,12;1,84;1,66;1,59;0,0384;0,018;0,133;0,0597;0,0516;0,0364;0,0266;0,0247;0,246;0,0;3,15;0,732;0,545;0,164;0,0492;0,0341;0,0228;0,00601;0,154;0,0974;0,0528;0,0147;0,00746;0,00703;0,344;0,187;1,05;0,538;0,459;0,322;0,255;0,241;59,13;57,2;52,11;70,31;63,14;60,81;56,78;54,16;53,49;11,9;0,345;77,4;29,7;20,9;9,5;5,08;4,2;-2,92;-9,3;62,85;41,81;31,79;9,19;-5,72;-7,6;0,28033008588991054;0,36611652351681556
SanMarco;SanMarco1;ML133;37;2019-02-28 15:04:15;2019-02-28 15:10:36;45,433663;12,339658;ita;itaSSIDv1;3,0;2,0;4,0;1,0;2,0;3,0;3,0;3,0;2,0;3,0;3,0;2,0;3,0;2,0;3,0;3,0;3,0;1,0;2,0;1,0;1,0;3,0;32,0;;Male;SomeHighSchool;White;Retired;;;Tourist;;;Leaving;Alone;60,59;72,64;67,69;80,13;76,35;75,46;71,03;69,43;69,0;72,16;67,38;80,05;75,74;74,9;70,63;69,02;68,58;67,07;61,16;78,08;71,5;69,41;65,29;63,15;62,55;24,4;0,0;39,3;22,4;18,3;15,7;15,2;1,87;0,0;3,18;2,26;2,12;1,84;1,66;1,59;0,0384;0,018;0,133;0,0597;0,0516;0,0364;0,0266;0,0247;0,246;0,0;3,15;0,732;0,545;0,164;0,0492;0,0341;0,0228;0,00601;0,154;0,0974;0,0528;0,0147;0,00746;0,00703;0,344;0,187;1,05;0,538;0,459;0,322;0,255;0,241;59,13;57,2;52,11;70,31;63,14;60,81;56,78;54,16;53,49;11,9;0,345;77,4;29,7;20,9;9,5;5,08;4,2;-2,92;-9,3;62,85;41,81;31,79;9,19;-5,72;-7,6;-0,10355339059327391;0,14644660940672632
SanMarco;SanMarco1;ML133;38;2019-02-28 15:05:10;2019-02-28 15:12:40;45,433663;12,339658;ita;itaSSIDv1;4,0;3,0;5,0;2,0;3,0;4,0;4,0;3,0;2,0;2,0;4,0;1,0;4,0;2,0;3,0;4,0;4,0;2,0;2,0;1,0;0,0;1,0;24,0;;Female;HighSchoolGraduate;White;Employed;;;Tourist;;;Leaving;Group;60,59;72,64;67,69;80,13;76,35;75,46;71,03;69,43;69,0;72,16;67,38;80,05;75,74;74,9;70,63;69,02;68,58;67,07;61,16;78,08;71,5;69,41;65,29;63,15;62,55;24,4;0,0;39,3;22,4;18,3;15,7;15,2;1,87;0,0;3,18;2,26;2,12;1,84;1,66;1,59;0,0384;0,018;0,133;0,0597;0,0516;0,0364;0,0266;0,0247;0,246;0,0;3,15;0,732;0,545;0,164;0,0492;0,0341;0,0228;0,00601;0,154;0,0974;0,0528;0,0147;0,00746;0,00703;0,344;0,187;1,05;0,538;0,459;0,322;0,255;0,241;59,13;57,2;52,11;70,31;63,14;60,81;56,78;54,16;53,49;11,9;0,345;77,4;29,7;20,9;9,5;5,08;4,2;-2,92;-9,3;62,85;41,81;31,79;9,19;-5,72;-7,6;0,1767766952966368;0,4696699141100893
SanMarco;SanMarco2;ML202;39;2019-03-01 14:15:00;2019-03-01 14:25:00;45,433663;12,339658;ita;itaSSIDv1;1,0;2,0;5,0;4,0;2,0;4,0;4,0;2,0;2,0;3,0;4,0;2,0;2,0;4,0;3,0;2,0;3,0;4,0;2,0;3,0;2,0;3,0;56,0;;Female;HighSchoolGraduate;White;Employed;;;Tourist;;;;;34,86;82,27;68,33;98,54;89,54;80,95;72,74;69,92;69,54;82,18;67,88;98,55;89,53;80,86;71,92;69,36;69,11;81,86;61,97;98,44;89,42;80,63;67,67;63,83;63,43;40,7;0,0;80,8;33,2;20,6;16,7;16,2;2,18;0,0;4,62;3,14;2,86;2,04;1,76;1,71;0,0397;0,0159;0,195;0,0688;0,055;0,0363;0,0264;0,0246;0,425;0,0;11,4;1,75;0,927;0,131;0,0299;0,0188;0,0669;0,00646;0,279;0,197;0,166;0,0412;0,0144;0,00968;0,473;0,186;1,45;0,896;0,734;0,422;0,286;0,261;70,24;61,82;53,9;82,05;75,3;71,43;59,87;55,64;55,04;18,9;0,945;170,0;57,6;39,9;12,3;5,64;4,63;-9,94;-7,93;74,15;50,98;42,57;14,42;-5,2;-5,9;-0,10355339059327391;0,5
SanMarco;SanMarco2;ML202;40;2019-03-01 14:15:00;2019-03-01 14:25:00;45,433663;12,339658;ita;itaSSIDv1;1,0;4,0;5,0;2,0;4,0;2,0;5,0;1,0;3,0;2,0;5,0;1,0;3,0;5,0;3,0;2,0;3,0;3,0;1,0;1,0;2,0;3,0;40,0;;Female;SomeHighSchool;White;Other;;researcher;Tourist;;;Leaving;Group;34,86;82,27;68,33;98,54;89,54;80,95;72,74;69,92;69,54;82,18;67,88;98,55;89,53;80,86;71,92;69,36;69,11;81,86;61,97;98,44;89,42;80,63;67,67;63,83;63,43;40,7;0,0;80,8;33,2;20,6;16,7;16,2;2,18;0,0;4,62;3,14;2,86;2,04;1,76;1,71;0,0397;0,0159;0,195;0,0688;0,055;0,0363;0,0264;0,0246;0,425;0,0;11,4;1,75;0,927;0,131;0,0299;0,0188;0,0669;0,00646;0,279;0,197;0,166;0,0412;0,0144;0,00968;0,473;0,186;1,45;0,896;0,734;0,422;0,286;0,261;70,24;61,82;53,9;82,05;75,3;71,43;59,87;55,64;55,04;18,9;0,945;170,0;57,6;39,9;12,3;5,64;4,63;-9,94;-7,93;74,15;50,98;42,57;14,42;-5,2;-5,9;0,573223304703363;0,6338834764831845
