locationid;groupid;recordid;nombre_audio;pitch_f0_hz_mean;pitch_f0_hz_std;inharmonicity_mean;inharmonicity_std;chroma_mean;chroma_std;spectral_centroid_mean;spectral_centroid_std;spectral_spread_mean;spectral_spread_std;spectral_skewness_mean;spectral_skewness_std;spectral_flatness_mean;spectral_flatness_std;spectral_flux_mean;spectral_flux_std;spectral_rolloff_mean;spectral_rolloff_std;rms_energy_mean;rms_energy_std;zero_crossing_rate_mean;zero_crossing_rate_std;mfcc_1_mean;mfcc_1_std;mfcc_2_mean;mfcc_2_std;mfcc_3_mean;mfcc_3_std;mfcc_4_mean;mfcc_4_std;mfcc_5_mean;mfcc_5_std;mfcc_6_mean;mfcc_6_std;mfcc_7_mean;mfcc_7_std;mfcc_8_mean;mfcc_8_std;mfcc_9_mean;mfcc_9_std;mfcc_10_mean;mfcc_10_std;mfcc_11_mean;mfcc_11_std;mfcc_12_mean;mfcc_12_std;mfcc_13_mean;mfcc_13_std;mfcc_14_mean;mfcc_14_std;mfcc_15_mean;mfcc_15_std;mfcc_16_mean;mfcc_16_std;mfcc_17_mean;mfcc_17_std;mfcc_18_mean;mfcc_18_std;mfcc_19_mean;mfcc_19_std;mfcc_20_mean;mfcc_20_std
RussellSq;RS324;1216;rs324;73,27215894005138;14,163537878508224;0,13018539109572758;0,08423198054872694;0,6913965;0,21540983;1377,026174010005;308,23634093125133;2600,1262904918667;361,4695379159131;13,159127;2,772037;0,00037772793;0,00057518133;1,4686463;0,7595677;2664,1357421875;785,217231296064;0,079581365;0,023722634;0,014649467629219409;0,006288411395715124;-266,887;16,162914;175,51207;12,193182;-12,547208;7,8723307;33,00077;7,4535556;11,730521;6,9013367;21,30094;6,290957;4,042157;6,011045;10,344858;5,767854;9,5798;5,4064302;7,6052966;5,4253535;6,7392464;5,050508;1,7234904;4,9258246;0,68658835;4,615898;4,9554543;4,6727276;7,391015;4,750353;1,4341174;4,424331;2,3560252;4,2106886;1,6771791;4,2058363;1,5385695;4,384369;2,202039;4,277289
RussellSq;RS325;1175;rs325;71,55289633900959;13,168717314733536;0,12123463067681281;0,10339066116576073;0,72382385;0,19948846;1236,486157925053;232,49380498596813;2478,0577560333577;308,47288640880123;13,4344225;2,4887981;0,0002356143;0,000274213;1,379628;0,4102414;2321,7312282986113;599,6622325775476;0,091298684;0,024905408;0,012462893304183813;0,005407771671146886;-266,52322;12,372406;176,72833;9,11725;-7,1715407;6,2691126;31,781097;5,478746;11,332788;5,821774;19,919899;5,501932;9,55069;5,2467356;12,79557;5,1603875;10,0866585;5,032643;4,032785;5,158034;8,136309;4,6297803;2,9701426;4,618853;2,8557813;4,5153956;6,2884135;4,405686;6,436581;4,407896;1,6482682;4,7612195;3,1503525;4,3705735;3,9701948;4,2968783;2,7351458;4,386784;2,0450854;4,4133277
RussellSq;RS325;1176;rs325;71,55289633900959;13,168717314733536;0,12123463067681281;0,10339066116576073;0,72382385;0,19948846;1236,486157925053;232,49380498596813;2478,0577560333577;308,47288640880123;13,4344225;2,4887981;0,0002356143;0,000274213;1,379628;0,4102414;2321,7312282986113;599,6622325775476;0,091298684;0,024905408;0,012462893304183813;0,005407771671146886;-266,52322;12,372406;176,72833;9,11725;-7,1715407;6,2691126;31,781097;5,478746;11,332788;5,821774;19,919899;5,501932;9,55069;5,2467356;12,79557;5,1603875;10,0866585;5,032643;4,032785;5,158034;8,136309;4,6297803;2,9701426;4,618853;2,8557813;4,5153956;6,2884135;4,405686;6,436581;4,407896;1,6482682;4,7612195;3,1503525;4,3705735;3,9701948;4,2968783;2,7351458;4,386784;2,0450854;4,4133277
RussellSq;RS325;1177;rs325;71,55289633900959;13,168717314733536;0,12123463067681281;0,10339066116576073;0,72382385;0,19948846;1236,486157925053;232,49380498596813;2478,0577560333577;308,47288640880123;13,4344225;2,4887981;0,0002356143;0,000274213;1,379628;0,4102414;2321,7312282986113;599,6622325775476;0,091298684;0,024905408;0,012462893304183813;0,005407771671146886;-266,52322;12,372406;176,72833;9,11725;-7,1715407;6,2691126;31,781097;5,478746;11,332788;5,821774;19,919899;5,501932;9,55069;5,2467356;12,79557;5,1603875;10,0866585;5,032643;4,032785;5,158034;8,136309;4,6297803;2,9701426;4,618853;2,8557813;4,5153956;6,2884135;4,405686;6,436581;4,407896;1,6482682;4,7612195;3,1503525;4,3705735;3,9701948;4,2968783;2,7351458;4,386784;2,0450854;4,4133277
RussellSq;RS325;1195;rs325;71,55289633900959;13,168717314733536;0,12123463067681281;0,10339066116576073;0,72382385;0,19948846;1236,486157925053;232,49380498596813;2478,0577560333577;308,47288640880123;13,4344225;2,4887981;0,0002356143;0,000274213;1,379628;0,4102414;2321,7312282986113;599,6622325775476;0,091298684;0,024905408;0,012462893304183813;0,005407771671146886;-266,52322;12,372406;176,72833;9,11725;-7,1715407;6,2691126;31,781097;5,478746;11,332788;5,821774;19,919899;5,501932;9,55069;5,2467356;12,79557;5,1603875;10,0866585;5,032643;4,032785;5,158034;8,136309;4,6297803;2,9701426;4,618853;2,8557813;4,5153956;6,2884135;4,405686;6,436581;4,407896;1,6482682;4,7612195;3,1503525;4,3705735;3,9701948;4,2968783;2,7351458;4,386784;2,0450854;4,4133277
RussellSq;RS325;1205;rs325;71,55289633900959;13,168717314733536;0,12123463067681281;0,10339066116576073;0,72382385;0,19948846;1236,486157925053;232,49380498596813;2478,0577560333577;308,47288640880123;13,4344225;2,4887981;0,0002356143;0,000274213;1,379628;0,4102414;2321,7312282986113;599,6622325775476;0,091298684;0,024905408;0,012462893304183813;0,005407771671146886;-266,52322;12,372406;176,72833;9,11725;-7,1715407;6,2691126;31,781097;5,478746;11,332788;5,821774;19,919899;5,501932;9,55069;5,2467356;12,79557;5,1603875;10,0866585;5,032643;4,032785;5,158034;8,136309;4,6297803;2,9701426;4,618853;2,8557813;4,5153956;6,2884135;4,405686;6,436581;4,407896;1,6482682;4,7612195;3,1503525;4,3705735;3,9701948;4,2968783;2,7351458;4,386784;2,0450854;4,4133277
RussellSq;RS325;1209;rs325;71,55289633900959;13,168717314733536;0,12123463067681281;0,10339066116576073;0,72382385;0,19948846;1236,486157925053;232,49380498596813;2478,0577560333577;308,47288640880123;13,4344225;2,4887981;0,0002356143;0,000274213;1,379628;0,4102414;2321,7312282986113;599,6622325775476;0,091298684;0,024905408;0,012462893304183813;0,005407771671146886;-266,52322;12,372406;176,72833;9,11725;-7,1715407;6,2691126;31,781097;5,478746;11,332788;5,821774;19,919899;5,501932;9,55069;5,2467356;12,79557;5,1603875;10,0866585;5,032643;4,032785;5,158034;8,136309;4,6297803;2,9701426;4,618853;2,8557813;4,5153956;6,2884135;4,405686;6,436581;4,407896;1,6482682;4,7612195;3,1503525;4,3705735;3,9701948;4,2968783;2,7351458;4,386784;2,0450854;4,4133277
RussellSq;RS326;1178;rs326;71,69139347161521;9,830729733894007;0,09925642825116228;0,09396566778288377;0,69290066;0,22180434;2800,3606831977427;391,36927291097254;4205,359796469015;298,92735903150435;12,623194;2,6224248;0,004150611;0,0026269006;1,3771663;0,32878548;6630,202201481981;1288,582050611171;0,09465319;0,023946483;0,0320701492862117;0,01188970384906332;-180,78682;10,536642;132,46475;9,70097;-8,519662;5,848591;22,131168;5,12762;2,2834737;5,697001;27,951895;5,7043247;-1,6283526;4,936951;16,466776;4,809173;0,17321284;4,512379;16,874062;4,4507194;3,924488;4,2149982;10,280046;4,2625246;-4,2579045;4,429017;10,485309;4,4377627;4,875068;4,2180424;4,669509;4,062291;2,765467;4,11057;3,7848904;4,0294976;1,8278098;4,1520314;1,9021893;4,0124707
RussellSq;RS326;1206;rs326;71,69139347161521;9,830729733894007;0,09925642825116228;0,09396566778288377;0,69290066;0,22180434;2800,3606831977427;391,36927291097254;4205,359796469015;298,92735903150435;12,623194;2,6224248;0,004150611;0,0026269006;1,3771663;0,32878548;6630,202201481981;1288,582050611171;0,09465319;0,023946483;0,0320701492862117;0,01188970384906332;-180,78682;10,536642;132,46475;9,70097;-8,519662;5,848591;22,131168;5,12762;2,2834737;5,697001;27,951895;5,7043247;-1,6283526;4,936951;16,466776;4,809173;0,17321284;4,512379;16,874062;4,4507194;3,924488;4,2149982;10,280046;4,2625246;-4,2579045;4,429017;10,485309;4,4377627;4,875068;4,2180424;4,669509;4,062291;2,765467;4,11057;3,7848904;4,0294976;1,8278098;4,1520314;1,9021893;4,0124707
RussellSq;RS327;1179;rs327;995,3507297926551;42,264273085832684;0,03122843603526483;0,02877116284375974;0,75031745;0,16414315;3297,7741930101406;323,6068802851296;4401,695213959081;158,46588382710982;12,44426;3,4198382;0,008731518;0,0051310896;1,3639207;0,32172626;7590,591742775657;805,8429441643904;0,0921379;0,02700883;0,047394145618785515;0,015534547550716173;-154,1971;6,519313;119,46267;5,4638343;-22,11782;4,447134;13,233895;4,4338813;4,052295;4,2380843;30,136547;3,9930682;2,7183964;4,067974;11,767489;3,844443;-2,4903753;3,928882;16,714903;3,8627627;7,970161;3,7574296;10,879447;3,840919;-6,1570616;3,8682108;6,7823696;3,781756;4,725044;3,6600745;5,321497;3,7535226;1,5200931;3,7191224;5,1209373;3,68995;5,2273784;3,6564097;0,7563029;3,671063
RussellSq;RS327;1180;rs327;995,3507297926551;42,264273085832684;0,03122843603526483;0,02877116284375974;0,75031745;0,16414315;3297,7741930101406;323,6068802851296;4401,695213959081;158,46588382710982;12,44426;3,4198382;0,008731518;0,0051310896;1,3639207;0,32172626;7590,591742775657;805,8429441643904;0,0921379;0,02700883;0,047394145618785515;0,015534547550716173;-154,1971;6,519313;119,46267;5,4638343;-22,11782;4,447134;13,233895;4,4338813;4,052295;4,2380843;30,136547;3,9930682;2,7183964;4,067974;11,767489;3,844443;-2,4903753;3,928882;16,714903;3,8627627;7,970161;3,7574296;10,879447;3,840919;-6,1570616;3,8682108;6,7823696;3,781756;4,725044;3,6600745;5,321497;3,7535226;1,5200931;3,7191224;5,1209373;3,68995;5,2273784;3,6564097;0,7563029;3,671063
RussellSq;RS328;1181;rs328;67,7050748211918;6,838967050353786;0,054977009517963256;0,06765199660001738;0,7898444;0,1594053;2196,40801855909;435,68074360053174;3695,547706284779;301,97363395261493;16,144783;3,5669239;0,0013943376;0,0012922363;1,3188188;0,27414382;5136,116692658349;1211,5963383336841;0,112615645;0,06358073;0,01843722508797185;0,010324138329554065;-222,59929;6,411065;130,59004;5,1390114;-5,5953836;4,3442793;33,08745;4,183739;2,36846;4,377518;21,71787;4,262882;4,3593087;4,4806147;19,9048;4,417414;9,105512;4,157208;13,577687;4,0132303;6,0613356;3,8415864;4,521941;4,0010395;2,3002386;4,038932;6,0610104;3,9031453;7,450837;3,8379505;2,1903605;3,8561447;6,433485;3,760771;2,4028947;3,7943695;3,3127916;3,701279;0,72077835;3,7514007
RussellSq;RS328;1182;rs328;67,7050748211918;6,838967050353786;0,054977009517963256;0,06765199660001738;0,7898444;0,1594053;2196,40801855909;435,68074360053174;3695,547706284779;301,97363395261493;16,144783;3,5669239;0,0013943376;0,0012922363;1,3188188;0,27414382;5136,116692658349;1211,5963383336841;0,112615645;0,06358073;0,01843722508797185;0,010324138329554065;-222,59929;6,411065;130,59004;5,1390114;-5,5953836;4,3442793;33,08745;4,183739;2,36846;4,377518;21,71787;4,262882;4,3593087;4,4806147;19,9048;4,417414;9,105512;4,157208;13,577687;4,0132303;6,0613356;3,8415864;4,521941;4,0010395;2,3002386;4,038932;6,0610104;3,9031453;7,450837;3,8379505;2,1903605;3,8561447;6,433485;3,760771;2,4028947;3,7943695;3,3127916;3,701279;0,72077835;3,7514007
RussellSq;RS328;1196;rs328;67,7050748211918;6,838967050353786;0,054977009517963256;0,06765199660001738;0,7898444;0,1594053;2196,40801855909;435,68074360053174;3695,547706284779;301,97363395261493;16,144783;3,5669239;0,0013943376;0,0012922363;1,3188188;0,27414382;5136,116692658349;1211,5963383336841;0,112615645;0,06358073;0,01843722508797185;0,010324138329554065;-222,59929;6,411065;130,59004;5,1390114;-5,5953836;4,3442793;33,08745;4,183739;2,36846;4,377518;21,71787;4,262882;4,3593087;4,4806147;19,9048;4,417414;9,105512;4,157208;13,577687;4,0132303;6,0613356;3,8415864;4,521941;4,0010395;2,3002386;4,038932;6,0610104;3,9031453;7,450837;3,8379505;2,1903605;3,8561447;6,433485;3,760771;2,4028947;3,7943695;3,3127916;3,701279;0,72077835;3,7514007
RussellSq;RS329;1183;rs329;872,8089302220084;347,3910571519005;0,15664160401002505;0,04546810744307266;0,67390764;0,21728525;3608,061998969469;357,23290579631066;4645,0735428628695;164,40760111206293;10,658865;2,7285783;0,0127696;0,0069934847;1,3621224;0,34131476;8524,655275456582;848,5528622501995;0,10355821;0,025235374;0,056515441936595454;0,016439775310077565;-130,36293;11,267446;113,78;6,9848123;-17,83533;5,4997306;13,494592;5,0867767;6,545424;4,968833;31,752491;4,619793;4,13746;4,2688637;11,778936;4,307553;-2,3238988;4,2831063;19,588327;4,3282585;7,2434893;3,8502614;7,7386217;3,8835974;-9,580048;3,8814442;6,005393;3,9133623;4,8070645;3,7946286;4,689965;3,8638813;0,48540434;3,8011148;5,7426195;3,753245;3,9704342;3,7946823;0,17531098;3,755912
RussellSq;RS329;1184;rs329;872,8089302220084;347,3910571519005;0,15664160401002505;0,04546810744307266;0,67390764;0,21728525;3608,061998969469;357,23290579631066;4645,0735428628695;164,40760111206293;10,658865;2,7285783;0,0127696;0,0069934847;1,3621224;0,34131476;8524,655275456582;848,5528622501995;0,10355821;0,025235374;0,056515441936595454;0,016439775310077565;-130,36293;11,267446;113,78;6,9848123;-17,83533;5,4997306;13,494592;5,0867767;6,545424;4,968833;31,752491;4,619793;4,13746;4,2688637;11,778936;4,307553;-2,3238988;4,2831063;19,588327;4,3282585;7,2434893;3,8502614;7,7386217;3,8835974;-9,580048;3,8814442;6,005393;3,9133623;4,8070645;3,7946286;4,689965;3,8638813;0,48540434;3,8011148;5,7426195;3,753245;3,9704342;3,7946823;0,17531098;3,755912
