locationid;sessionid;recordid;lzeq_l;lzeq_min;lzeq_max;lzeq_l5;lzeq_l10;lzeq_l50;lzeq_l90;lzeq_l95;lceq_l(c);lceq_min(c);lceq_max(c);lceq_l5(c);lceq_l10(c);lceq_l50(c);lceq_l90(c);lceq_l95(c);laeq_l(a);laeq_min(a);laeq_max(a);laeq_l5(a);laeq_l10(a);laeq_l50(a);laeq_l90(a);laeq_l95(a);n_n5;n_min;n_max;n_n10;n_n50;n_n90;n_n95;s_s;s_min;s_max;s_s5;s_s10;s_s50;s_s90;s_s95;r_r;r_min;r_max;r_r5;r_r10;r_r50;r_r90;r_r95;t_tonalityhms;t_min;t_max;t_t5;t_t10;t_t50;t_t90;t_t95;fs_f;fs_min;fs_max;fs_f5;fs_f10;fs_f50;fs_f90;fs_f95;i_i;i_min;i_max;i_i5;i_i10;i_i50;i_i90;i_i95;ra_cp;ra_min;ra_max;ra_cp5;ra_cp10;ra_cp50;ra_cp90;ra_cp95;thd_thd;thd_min;thd_max;thd_l5;thd_l10;thd_l50;thd_l90;thd_l95
Noorderplantsoen;Noorderplantsoen1;42;62,41;56,28;69,55;65,68;64,64;61,77;58,72;58,0;61,82;55,74;69,51;65,41;64,19;61,1;57,72;57,18;57,54;49,35;66,87;61,39;60,03;56,67;51,6;50,79;14,9;0,0;19,3;13,7;10,7;8,03;7,46;2,15;0,0;3,56;2,65;2,52;2,11;1,84;1,78;0,0314;0,0113;0,126;0,0738;0,0517;0,0262;0,0179;0,0158;0,13;0,0;0,936;0,313;0,246;0,0853;0,015;0,00754;0,0139;0,00396;0,0498;0,033;0,0257;0,0117;0,00568;0,00446;0,493;0,228;1,43;0,85;0,74;0,439;0,322;0,3;8,93;0,284;61,7;24,7;17,2;6,82;3,19;2,47;-1,81;-9,82;50,0;31,39;25,91;8,98;-7,35;-7,89
Noorderplantsoen;Noorderplantsoen1;43;73,64;58,51;84,68;81,02;79,46;66,1;61,83;60,42;73,01;57,17;83,97;80,68;78,71;65,34;60,78;59,08;68,25;49,94;78,58;76,0;74,94;60,11;54,37;51,01;39,7;0,0;49,9;34,8;14,1;9,24;7,77;2,27;0,0;3,78;3,35;2,83;2,19;1,82;1,71;0,0317;0,0127;0,0992;0,0514;0,0457;0,0293;0,0197;0,0174;0,178;0,0;1,75;0,569;0,349;0,046;0,00726;0,00337;0,0145;0,00399;0,0597;0,0521;0,0434;0,00958;0,00546;0,00468;0,438;0,227;1,23;0,687;0,593;0,41;0,312;0,277;8,49;0,267;53,5;19,9;15,4;6,86;3,26;2,54;-6,11;-2,96;63,86;43,39;37,45;17,91;-0,24;-1,01
Noorderplantsoen;Noorderplantsoen1;44;73,64;58,51;84,68;81,02;79,46;66,1;61,83;60,42;73,01;57,17;83,97;80,68;78,71;65,34;60,78;59,08;68,25;49,94;78,58;76,0;74,94;60,11;54,37;51,01;39,7;0,0;49,9;34,8;14,1;9,24;7,77;2,27;0,0;3,78;3,35;2,83;2,19;1,82;1,71;0,0317;0,0127;0,0992;0,0514;0,0457;0,0293;0,0197;0,0174;0,178;0,0;1,75;0,569;0,349;0,046;0,00726;0,00337;0,0145;0,00399;0,0597;0,0521;0,0434;0,00958;0,00546;0,00468;0,438;0,227;1,23;0,687;0,593;0,41;0,312;0,277;8,49;0,267;53,5;19,9;15,4;6,86;3,26;2,54;-6,11;-2,96;63,86;43,39;37,45;17,91;-0,24;-1,01
Noorderplantsoen;Noorderplantsoen1;45;71,19;57,97;78,73;76,93;76,1;67,06;61,41;60,78;70,83;57,17;78,64;76,75;75,95;65,36;60,57;60,1;68,44;53,75;76,59;74,85;73,39;60,85;56,24;55,76;34,3;0,0;39,8;31,9;13,2;9,91;9,21;2,21;0,0;3,51;3,17;3,02;2,08;1,69;1,65;0,111;0,0181;0,451;0,326;0,259;0,0808;0,0352;0,0308;0,388;0,0;1,54;0,935;0,761;0,321;0,0961;0,0652;0,0158;0,00427;0,0587;0,0432;0,0278;0,0131;0,0057;0,00478;0,36;0,0944;1,26;0,752;0,568;0,314;0,178;0,137;7,97;0,509;66,8;19,5;14,7;6,44;3,11;2,52;-0,6;-1,71;56,99;41,59;36,26;18,96;2,11;1,18
Noorderplantsoen;Noorderplantsoen1;46;71,19;57,97;78,73;76,93;76,1;67,06;61,41;60,78;70,83;57,17;78,64;76,75;75,95;65,36;60,57;60,1;68,44;53,75;76,59;74,85;73,39;60,85;56,24;55,76;34,3;0,0;39,8;31,9;13,2;9,91;9,21;2,21;0,0;3,51;3,17;3,02;2,08;1,69;1,65;0,111;0,0181;0,451;0,326;0,259;0,0808;0,0352;0,0308;0,388;0,0;1,54;0,935;0,761;0,321;0,0961;0,0652;0,0158;0,00427;0,0587;0,0432;0,0278;0,0131;0,0057;0,00478;0,36;0,0944;1,26;0,752;0,568;0,314;0,178;0,137;7,97;0,509;66,8;19,5;14,7;6,44;3,11;2,52;-0,6;-1,71;56,99;41,59;36,26;18,96;2,11;1,18
Noorderplantsoen;Noorderplantsoen1;47;62,57;55,63;69,33;67,62;67,1;59,61;57,45;56,94;62,01;54,67;68,17;67,26;66,64;58,56;56,58;56,02;57,88;49,61;65,13;63,97;63,14;54,07;51,61;51,1;17,7;0,0;19,5;16,9;9,06;7,79;7,39;2,08;0,0;3,15;2,78;2,68;2,01;1,74;1,7;0,0328;0,0129;0,125;0,0772;0,0556;0,0258;0,0174;0,0163;0,218;0,0;0,833;0,519;0,45;0,163;0,0312;0,0209;0,00952;0,00288;0,0236;0,0213;0,0196;0,00588;0,00323;0,00313;0,499;0,174;1,13;0,953;0,892;0,442;0,239;0,204;6,81;0,208;41,9;15,5;12,5;5,68;2,86;2,23;-3,05;-12,14;53,03;33,43;24,98;9,69;-6,59;-8,56
Noorderplantsoen;Noorderplantsoen1;48;60,3;53,31;75,86;65,05;63,41;57,96;55,96;55,34;59,43;52,58;75,07;64,15;62,2;57,05;54,94;54,28;56,31;46,81;75,45;60,88;58,43;51,88;48,18;47,69;10,8;0,0;35,9;9,91;7,21;5,92;5,73;1,98;0,0;4,13;2,42;2,3;1,96;1,65;1,59;0,0271;0,0104;0,365;0,0535;0,0359;0,0218;0,0158;0,0144;0,188;0,0;1,3;0,574;0,374;0,0792;0,0106;0,00568;0,038;0,0118;0,108;0,0883;0,0699;0,0325;0,0169;0,0145;0,56;0,195;4,63;1,09;0,741;0,482;0,351;0,315;12,8;0,676;184,0;30,1;23,9;10,1;4,1;3,16;-1,02;-10,21;48,45;29,62;25,51;11,11;-5,11;-7,21
Noorderplantsoen;Noorderplantsoen1;67;64,29;53,35;72,94;71,15;68,55;60,67;56,93;56,38;64,03;52,48;72,71;70,92;68,4;60,14;56,29;55,68;62,07;47,93;71,51;69,29;67,44;56,14;50,99;50,3;23,6;0,0;28,8;19,9;9,84;6,96;6,58;2,09;0,0;3,5;2,74;2,58;2,09;1,66;1,58;0,0466;0,0113;0,24;0,132;0,1;0,0305;0,0177;0,0162;0,222;0,0;1,08;0,638;0,498;0,146;0,0324;0,0211;0,0216;0,00702;0,0509;0,0428;0,0405;0,0185;0,00874;0,00805;0,43;0,128;0,894;0,714;0,65;0,413;0,244;0,206;10,9;0,386;48,6;24,5;19,7;9,23;4,37;3,38;-0,77;-9,68;50,26;36,5;32,01;10,66;-6,6;-7,37
Noorderplantsoen;Noorderplantsoen1;71;64,29;53,35;72,94;71,15;68,55;60,67;56,93;56,38;64,03;52,48;72,71;70,92;68,4;60,14;56,29;55,68;62,07;47,93;71,51;69,29;67,44;56,14;50,99;50,3;23,6;0,0;28,8;19,9;9,84;6,96;6,58;2,09;0,0;3,5;2,74;2,58;2,09;1,66;1,58;0,0466;0,0113;0,24;0,132;0,1;0,0305;0,0177;0,0162;0,222;0,0;1,08;0,638;0,498;0,146;0,0324;0,0211;0,0216;0,00702;0,0509;0,0428;0,0405;0,0185;0,00874;0,00805;0,43;0,128;0,894;0,714;0,65;0,413;0,244;0,206;10,9;0,386;48,6;24,5;19,7;9,23;4,37;3,38;-0,77;-9,68;50,26;36,5;32,01;10,66;-6,6;-7,37
Noorderplantsoen;Noorderplantsoen1;72;64,29;53,35;72,94;71,15;68,55;60,67;56,93;56,38;64,03;52,48;72,71;70,92;68,4;60,14;56,29;55,68;62,07;47,93;71,51;69,29;67,44;56,14;50,99;50,3;23,6;0,0;28,8;19,9;9,84;6,96;6,58;2,09;0,0;3,5;2,74;2,58;2,09;1,66;1,58;0,0466;0,0113;0,24;0,132;0,1;0,0305;0,0177;0,0162;0,222;0,0;1,08;0,638;0,498;0,146;0,0324;0,0211;0,0216;0,00702;0,0509;0,0428;0,0405;0,0185;0,00874;0,00805;0,43;0,128;0,894;0,714;0,65;0,413;0,244;0,206;10,9;0,386;48,6;24,5;19,7;9,23;4,37;3,38;-0,77;-9,68;50,26;36,5;32,01;10,66;-6,6;-7,37
Noorderplantsoen;Noorderplantsoen1;49;62,16;55,23;70,02;67,16;66,11;60,4;57,13;56,77;61,63;54,47;69,88;66,82;65,58;59,8;56,19;55,82;56,96;48,06;65,93;61,59;60,64;55,85;50,47;49,51;15,9;0,0;19,8;14,9;9,04;6,9;6,65;1,86;0,0;2,66;2,31;2,23;1,84;1,61;1,54;0,0346;0,0118;0,141;0,0646;0,0553;0,032;0,0193;0,0173;0,0807;0,0;0,428;0,175;0,141;0,0386;0,00629;0,00245;0,00693;0,00307;0,0179;0,0173;0,0152;0,00648;0,00335;0,00315;0,402;0,243;0,663;0,55;0,514;0,406;0,321;0,289;6,26;0,417;27,2;13,5;11,0;5,38;2,82;2,18;-2,29;-13,96;51,54;31,72;25,17;4,7;-11,32;-12,03
Noorderplantsoen;Noorderplantsoen1;51;57,98;54,17;64,15;61,17;60,08;56,95;55,63;55,0;55,76;53,09;60,21;57,6;57,19;55,33;54,38;53,79;49,58;46,96;55,21;51,94;51,03;49,2;47,83;47,57;7,82;0,0;11,0;7,44;6,51;5,84;5,68;1,97;0,0;2,82;2,48;2,32;1,93;1,69;1,62;0,0219;0,0118;0,0384;0,0319;0,0292;0,0215;0,0157;0,0144;0,138;0,0;0,945;0,389;0,176;0,0278;0,00239;0,000591;0,0121;0,00883;0,0172;0,0167;0,0152;0,012;0,00953;0,00901;0,475;0,305;0,931;0,667;0,614;0,452;0,348;0,334;7,07;0,51;40,2;16,2;13,0;6,09;2,78;2,1;-2,06;-13,86;50,31;24,69;18,52;4,5;-10,78;-11,79
Noorderplantsoen;Noorderplantsoen1;50;57,98;54,17;64,15;61,17;60,08;56,95;55,63;55,0;55,76;53,09;60,21;57,6;57,19;55,33;54,38;53,79;49,58;46,96;55,21;51,94;51,03;49,2;47,83;47,57;7,82;0,0;11,0;7,44;6,51;5,84;5,68;1,97;0,0;2,82;2,48;2,32;1,93;1,69;1,62;0,0219;0,0118;0,0384;0,0319;0,0292;0,0215;0,0157;0,0144;0,138;0,0;0,945;0,389;0,176;0,0278;0,00239;0,000591;0,0121;0,00883;0,0172;0,0167;0,0152;0,012;0,00953;0,00901;0,475;0,305;0,931;0,667;0,614;0,452;0,348;0,334;7,07;0,51;40,2;16,2;13,0;6,09;2,78;2,1;-2,06;-13,86;50,31;24,69;18,52;4,5;-10,78;-11,79
Noorderplantsoen;Noorderplantsoen1;53;57,98;54,17;64,15;61,17;60,08;56,95;55,63;55,0;55,76;53,09;60,21;57,6;57,19;55,33;54,38;53,79;49,58;46,96;55,21;51,94;51,03;49,2;47,83;47,57;7,82;0,0;11,0;7,44;6,51;5,84;5,68;1,97;0,0;2,82;2,48;2,32;1,93;1,69;1,62;0,0219;0,0118;0,0384;0,0319;0,0292;0,0215;0,0157;0,0144;0,138;0,0;0,945;0,389;0,176;0,0278;0,00239;0,000591;0,0121;0,00883;0,0172;0,0167;0,0152;0,012;0,00953;0,00901;0,475;0,305;0,931;0,667;0,614;0,452;0,348;0,334;7,07;0,51;40,2;16,2;13,0;6,09;2,78;2,1;-2,06;-13,86;50,31;24,69;18,52;4,5;-10,78;-11,79
Noorderplantsoen;Noorderplantsoen1;52;57,98;54,17;64,15;61,17;60,08;56,95;55,63;55,0;55,76;53,09;60,21;57,6;57,19;55,33;54,38;53,79;49,58;46,96;55,21;51,94;51,03;49,2;47,83;47,57;7,82;0,0;11,0;7,44;6,51;5,84;5,68;1,97;0,0;2,82;2,48;2,32;1,93;1,69;1,62;0,0219;0,0118;0,0384;0,0319;0,0292;0,0215;0,0157;0,0144;0,138;0,0;0,945;0,389;0,176;0,0278;0,00239;0,000591;0,0121;0,00883;0,0172;0,0167;0,0152;0,012;0,00953;0,00901;0,475;0,305;0,931;0,667;0,614;0,452;0,348;0,334;7,07;0,51;40,2;16,2;13,0;6,09;2,78;2,1;-2,06;-13,86;50,31;24,69;18,52;4,5;-10,78;-11,79
Noorderplantsoen;Noorderplantsoen1;54;66,52;58,3;74,92;71,88;70,65;64,37;59,83;59,38;63,35;56,8;71,54;68,16;66,9;61,8;58,12;57,72;52,01;47,85;60,87;55,65;54,1;50,86;49,23;48,86;9,92;0,0;15,1;9,19;7,47;6,62;6,42;1,74;0,0;3,14;2,16;2,06;1,69;1,48;1,43;0,0254;0,0132;0,075;0,0412;0,0344;0,0236;0,0179;0,0165;0,113;0,0;0,713;0,253;0,167;0,029;0,00232;0,000306;0,0138;0,00293;0,0487;0,0422;0,0334;0,0086;0,00452;0,00325;0,471;0,253;1,34;0,821;0,662;0,429;0,318;0,296;6,84;0,0993;52,5;17,5;12,4;5,39;2,56;1,95;-2,99;-11,72;59,55;27,23;20,13;3,42;-9,42;-10,07
Noorderplantsoen;Noorderplantsoen1;93;66,52;58,3;74,92;71,88;70,65;64,37;59,83;59,38;63,35;56,8;71,54;68,16;66,9;61,8;58,12;57,72;52,01;47,85;60,87;55,65;54,1;50,86;49,23;48,86;9,92;0,0;15,1;9,19;7,47;6,62;6,42;1,74;0,0;3,14;2,16;2,06;1,69;1,48;1,43;0,0254;0,0132;0,075;0,0412;0,0344;0,0236;0,0179;0,0165;0,113;0,0;0,713;0,253;0,167;0,029;0,00232;0,000306;0,0138;0,00293;0,0487;0,0422;0,0334;0,0086;0,00452;0,00325;0,471;0,253;1,34;0,821;0,662;0,429;0,318;0,296;6,84;0,0993;52,5;17,5;12,4;5,39;2,56;1,95;-2,99;-11,72;59,55;27,23;20,13;3,42;-9,42;-10,07
Noorderplantsoen;Noorderplantsoen1;95;66,52;58,3;74,92;71,88;70,65;64,37;59,83;59,38;63,35;56,8;71,54;68,16;66,9;61,8;58,12;57,72;52,01;47,85;60,87;55,65;54,1;50,86;49,23;48,86;9,92;0,0;15,1;9,19;7,47;6,62;6,42;1,74;0,0;3,14;2,16;2,06;1,69;1,48;1,43;0,0254;0,0132;0,075;0,0412;0,0344;0,0236;0,0179;0,0165;0,113;0,0;0,713;0,253;0,167;0,029;0,00232;0,000306;0,0138;0,00293;0,0487;0,0422;0,0334;0,0086;0,00452;0,00325;0,471;0,253;1,34;0,821;0,662;0,429;0,318;0,296;6,84;0,0993;52,5;17,5;12,4;5,39;2,56;1,95;-2,99;-11,72;59,55;27,23;20,13;3,42;-9,42;-10,07
Noorderplantsoen;Noorderplantsoen1;94;71,67;61,54;88,32;78,29;72,58;68,44;64,69;63,57;70,79;59,74;88,2;75,52;70,09;67,25;62,82;62,22;69,35;51,57;88,56;66,67;65,04;61,7;52,98;52,58;20,1;0,0;70,6;18,8;14,8;8,72;8,42;1,99;0,0;4,81;2,53;2,42;1,92;1,63;1,56;0,032;0,0146;0,131;0,0505;0,0438;0,0298;0,0212;0,0191;0,125;0,0;1,81;0,273;0,171;0,0401;0,00721;0,00358;0,025;0,00318;0,216;0,167;0,0841;0,00864;0,0041;0,00347;0,43;0,265;1,47;0,681;0,541;0,401;0,327;0,311;8,58;0,185;227,0;16,5;12,5;6,37;3,32;2,67;-1,13;-7,31;62,75;42,4;36,56;14,44;-3,63;-4,55
Noorderplantsoen;Noorderplantsoen1;57;66,97;58,77;74,2;71,89;71,0;64,14;60,49;59,95;65,58;57,78;74,09;70,12;69,43;63,27;59,64;59,24;60,23;50,78;70,84;65,07;64,0;57,68;53,05;52,28;17,2;0,0;25,2;16,3;11,2;8,55;8,18;1,91;0,0;2,81;2,26;2,18;1,9;1,67;1,62;0,0678;0,0143;0,288;0,208;0,158;0,0395;0,0211;0,0189;0,16;0,0;0,936;0,464;0,313;0,112;0,0165;0,00925;0,0121;0,00361;0,0573;0,0432;0,0299;0,00942;0,00488;0,00396;0,45;0,254;1,7;0,9;0,645;0,409;0,295;0,28;7,25;0,271;55,5;15,2;12,5;6,21;3,13;2,51;-0,7;-7,14;56,15;37,1;24,45;8,49;-4,72;-5,45
Noorderplantsoen;Noorderplantsoen1;55;66,97;58,77;74,2;71,89;71,0;64,14;60,49;59,95;65,58;57,78;74,09;70,12;69,43;63,27;59,64;59,24;60,23;50,78;70,84;65,07;64,0;57,68;53,05;52,28;17,2;0,0;25,2;16,3;11,2;8,55;8,18;1,91;0,0;2,81;2,26;2,18;1,9;1,67;1,62;0,0678;0,0143;0,288;0,208;0,158;0,0395;0,0211;0,0189;0,16;0,0;0,936;0,464;0,313;0,112;0,0165;0,00925;0,0121;0,00361;0,0573;0,0432;0,0299;0,00942;0,00488;0,00396;0,45;0,254;1,7;0,9;0,645;0,409;0,295;0,28;7,25;0,271;55,5;15,2;12,5;6,21;3,13;2,51;-0,7;-7,14;56,15;37,1;24,45;8,49;-4,72;-5,45
Noorderplantsoen;Noorderplantsoen1;59;70,97;61,68;77,78;76,89;76,24;69,23;64,74;63,69;70,08;60,98;77,13;76,13;75,35;68,33;63,31;62,01;64,02;55,95;69,6;67,97;67,02;63,52;57,09;56,62;23,5;0,0;26,0;21,7;16,2;11,1;10,5;2,22;0,0;3,38;2,66;2,55;2,17;1,95;1,9;0,04;0,0156;0,117;0,0738;0,0619;0,0362;0,0242;0,0208;0,223;0,0;0,896;0,721;0,59;0,0804;0,0122;0,00644;0,00974;0,00474;0,0197;0,0191;0,018;0,00962;0,00559;0,00523;0,429;0,203;0,858;0,703;0,617;0,413;0,269;0,251;8,14;0,492;41,8;18,3;14,2;7,11;3,65;2,88;-5,96;-6,27;65,67;41,11;30,49;14,77;-2,36;-3,62
Noorderplantsoen;Noorderplantsoen1;60;70,97;61,68;77,78;76,89;76,24;69,23;64,74;63,69;70,08;60,98;77,13;76,13;75,35;68,33;63,31;62,01;64,02;55,95;69,6;67,97;67,02;63,52;57,09;56,62;23,5;0,0;26,0;21,7;16,2;11,1;10,5;2,22;0,0;3,38;2,66;2,55;2,17;1,95;1,9;0,04;0,0156;0,117;0,0738;0,0619;0,0362;0,0242;0,0208;0,223;0,0;0,896;0,721;0,59;0,0804;0,0122;0,00644;0,00974;0,00474;0,0197;0,0191;0,018;0,00962;0,00559;0,00523;0,429;0,203;0,858;0,703;0,617;0,413;0,269;0,251;8,14;0,492;41,8;18,3;14,2;7,11;3,65;2,88;-5,96;-6,27;65,67;41,11;30,49;14,77;-2,36;-3,62
Noorderplantsoen;Noorderplantsoen1;61;67,59;61,34;75,0;71,66;70,88;65,87;62,79;62,38;66,36;60,6;72,13;70,05;69,52;64,76;61,96;61,52;60,83;54,2;66,35;65,39;65,02;59,45;55,87;55,4;19,6;0,0;21,1;19,0;12,3;9,92;9,59;1,87;0,0;2,58;2,38;2,35;1,83;1,57;1,54;0,0412;0,018;0,127;0,0785;0,0679;0,0363;0,0239;0,0218;0,118;0,0;0,593;0,315;0,236;0,0718;0,0155;0,00961;0,00563;0,00259;0,0164;0,0133;0,0101;0,00488;0,0029;0,00273;0,329;0,203;0,614;0,467;0,427;0,327;0,265;0,252;5,43;0,203;30,5;10,4;8,74;4,95;2,54;2,0;-3,17;-11,97;59,64;37,87;26,54;6,33;-9,79;-10,34
Noorderplantsoen;Noorderplantsoen1;70;66,67;58,91;72,41;70,98;70,26;64,45;61,76;61,12;66,19;58,47;72,29;70,84;70,11;63,35;60,57;60,11;60,92;50,35;68,74;66,66;65,21;56,88;52,34;51,83;21,0;0,0;23,8;19,5;11,4;8,24;7,9;1,95;0,0;3,32;2,51;2,38;1,96;1,59;1,54;0,0475;0,0133;0,249;0,136;0,104;0,0335;0,0212;0,0188;0,233;0,0;1,25;0,515;0,419;0,197;0,0293;0,0166;0,00592;0,00231;0,0198;0,0142;0,00834;0,00527;0,00313;0,00278;0,423;0,157;1,29;0,821;0,629;0,393;0,232;0,203;5,8;0,0404;40,7;11,7;9,46;5,2;2,58;1,99;-3,2;-9,67;57,99;35,54;29,32;8,86;-5,61;-6,71
